YTM	VEGA	DELTA_EXCHANGE_NPV	POSITIONID	STRIKE_REF_SPOT	DELTA_FACTOR	GAMMA	RHO_FACTOR	DELTA	RHO	BPV	REF_DATE	PVBP	GAMMA_FACTOR	SSL_SNAPSHOT_DATE	ANALYTICDATE	THETA	SSL_FEID	VEGA_FACTOR	DELTA_EXCHANGE_LIAB	RISK_NATURE	DELTA_EXCHANGE_CASH	CURRENCY	STEP_LABEL	POSITIONID_FE	STRIKE_REF_VALUE	STRIKE_UNDERLYING	F_DELTA_EXCHANGE	STRIKE_INSTR_VALUE	VOLATILITY	THETA_FACTOR	SSL_COUNTER	RHO1
	20810.5254381683		EQ-INDEXVOL2 | EUR | Equities | Options | Put | OPT_SX5E DEC21 PATM - 3624 | 23 DEC 21 | P | E | 3314.2800000000 | XXXX | Internal_bb5285d0-9e9d-11ea-a0a0-6b77645bee53_TBRX			12.6027312405		-121125.9850150350	-188246.1887151307		20200831			30200831.0000000000	20200831	-3287.9700622897	TBRX					EUR	 	EQ-INDEXVOL2 | EUR | Equities | Options | Put | OPT_SX5E DEC21 PATM - 3624 | 23 DEC 21 | P | E | 3314.2800000000 | XXXX | Internal							1.0000000000	1931.1370802913
	-22127.2684124669		EQ-INDEXVOL2 | EUR | Equities | Options | Put | OPT_SX5E DEC21 P90 - 3624 | 23 DEC 21 | P | E | 2982.8520000000 | XXXX | Internal_bb5641c0-9e9d-11ea-a0a0-6b77645bee53_TBRX			-10.2142075236		81269.3344794847	124498.4016570847		20200831			30200831.0000000000	20200831	3416.7546315039	TBRX					EUR	 	EQ-INDEXVOL2 | EUR | Equities | Options | Put | OPT_SX5E DEC21 P90 - 3624 | 23 DEC 21 | P | E | 2982.8520000000 | XXXX | Internal							1.0000000000	-1282.3280374516
	7074.5579529785		EQ-INDEXVOL2 | USD | Equities | Options | Call | OPT_SPX DEC21 CCAP - 3627 | 23 DEC 21 | C | E | 3034.4060000000 | XXXX | Internal_bb6131a2-9e9d-11ea-a0a0-6b77645bee53_TBRX			0.4632897723		52238.2455908687	51765.4143964463		20200831			30200831.0000000000	20200831	-844.1885456179	TBRX					USD	 	EQ-INDEXVOL2 | USD | Equities | Options | Call | OPT_SPX DEC21 CCAP - 3627 | 23 DEC 21 | C | E | 3034.4060000000 | XXXX | Internal							1.0000000000	-514.0400699787
	1514.7098281146		EQ-INDEXVOL2 | EUR | Equities | Options | Put | OPT_SX5E DEC21 PATM - 3683 | 21 FEB 22 | P | E | 2929.1600000000 | XXXX | Internal_bb6e8bd6-9e9d-11ea-a0a0-6b77645bee53_TBRX			0.6274361089		-5094.2590070394	-8793.5043470078		20200831			30200831.0000000000	20200831	-209.3083609925	TBRX					EUR	 	EQ-INDEXVOL2 | EUR | Equities | Options | Put | OPT_SX5E DEC21 PATM - 3683 | 21 FEB 22 | P | E | 2929.1600000000 | XXXX | Internal							1.0000000000	90.8384916923
	215.3048898479		EQ-INDEXVOL2 | EUR | Equities | Options | Call | OPT_SX5E DEC21 CCAP - 3683 | 21 FEB 22 | C | E | 4452.3232000000 | XXXX | Internal_bb6faa98-9e9d-11ea-a0a0-6b77645bee53_TBRX			0.2168646621		566.0118717594	852.9818171969		20200831			30200831.0000000000	20200831	-27.7986501139	TBRX					EUR	 	EQ-INDEXVOL2 | EUR | Equities | Options | Call | OPT_SX5E DEC21 CCAP - 3683 | 21 FEB 22 | C | E | 4452.3232000000 | XXXX | Internal							1.0000000000	-7.7720689415
	-3258.5533278148		EQ-INDEXVOL2 | EUR | Equities | Options | Put | OPT_SX7E JUL22 P90 - 3849 | 15 JUL 22 | P | E | 80.6310000000 | XXXX | Internal_bb94c436-9e9d-11ea-a0a0-6b77645bee53_TBRX			-8.4931802883		21820.1770866879	60692.0245870463		20200831			30200831.0000000000	20200831	384.8696937030	TBRX					EUR	 	EQ-INDEXVOL2 | EUR | Equities | Options | Put | OPT_SX7E JUL22 P90 - 3849 | 15 JUL 22 | P | E | 80.6310000000 | XXXX | Internal							1.0000000000	-617.2244590151
	1904.8066526662		EQ-INDEXVOL2 | EUR | Equities | Options | Put | OPT_SX6E SEP22 PATM - 3870 | 12 SEP 22 | P | E | 249.2400000000 | XXXX | Internal_bb974c2e-9e9d-11ea-a0a0-6b77645bee53_TBRX			1.0948895120		-4077.6020321772	-9263.9857094282		20200831			30200831.0000000000	20200831	-197.4413287570	TBRX					EUR	 	EQ-INDEXVOL2 | EUR | Equities | Options | Put | OPT_SX6E SEP22 PATM - 3870 | 12 SEP 22 | P | E | 249.2400000000 | XXXX | Internal							1.0000000000	97.3596710153
	-1516.4919243113		EQ-INDEXVOL2 | EUR | Equities | Options | Put | OPT_SX6E SEP22 P90 PROT - 3870 | 12 SEP 22 | P | E | 224.3160000000 | XXXX | Internal_bb99b5d6-9e9d-11ea-a0a0-6b77645bee53_TBRX			-0.7765342326		2679.2006951258	6022.6796843704		20200831			30200831.0000000000	20200831	155.1402285349	TBRX					EUR	 	EQ-INDEXVOL2 | EUR | Equities | Options | Put | OPT_SX6E SEP22 P90 PROT - 3870 | 12 SEP 22 | P | E | 224.3160000000 | XXXX | Internal							1.0000000000	-63.5075778674
	6.5554036614		EQ-INDEXVOL2 | EUR | Equities | Options | Put | OPT_SX6E OCT20 PATM - 3914 | 23 OCT 20 | P | E | 251.2000000000 | XXXX | Internal_bba9629c-9e9d-11ea-a0a0-6b77645bee53_TBRX			0.0127179970		-15.8095257010	-2.5587420083		20200831			30200831.0000000000	20200831	-8.2929196019	TBRX					EUR	 	EQ-INDEXVOL2 | EUR | Equities | Options | Put | OPT_SX6E OCT20 PATM - 3914 | 23 OCT 20 | P | E | 251.2000000000 | XXXX | Internal							1.0000000000	0.0258722080
	-16404.5123135005		EQ-INDEXVOL2 | EUR | Equities | Options | Put | OPT_SX5E MAR23 P90 - 4031 | 01 MAR 23 | P | E | 3046.2390000000 | XXXX | Internal_bbb3f554-9e9d-11ea-a0a0-6b77645bee53_TBRX			-5.3210979110		56993.5542844044	170309.5578781214		20200831			30200831.0000000000	20200831	1341.3711141563	TBRX					EUR	 	EQ-INDEXVOL2 | EUR | Equities | Options | Put | OPT_SX5E MAR23 P90 - 4031 | 01 MAR 23 | P | E | 3046.2390000000 | XXXX | Internal							1.0000000000	-1776.9866712151
	-686.7152055836		EQ-INDEXVOL2 | EUR | Equities | Options | Call | OPT_SX7E MAR23 CATM - 4033 | 01 MAR 23 | C | E | 118.0100000000 | XXXX | Internal_bbb52258-9e9d-11ea-a0a0-6b77645bee53_TBRX			-1.4876290581		-909.8923491702	-1994.0750270367		20200831			30200831.0000000000	20200831	52.8367416867	TBRX					EUR	 	EQ-INDEXVOL2 | EUR | Equities | Options | Call | OPT_SX7E MAR23 CATM - 4033 | 01 MAR 23 | C | E | 118.0100000000 | XXXX | Internal							1.0000000000	18.7640964677
	191.3024746928		EQ-INDEXVOL2 | EUR | Equities | Options | Call | OPT_SX7E MAR23 C132 - 4033 | 01 MAR 23 | C | E | 155.7732000000 | XXXX | Internal_bbb63a1c-9e9d-11ea-a0a0-6b77645bee53_TBRX			0.4144179682		194.1223563449	447.1975620276		20200831			30200831.0000000000	20200831	-14.7442280402	TBRX					EUR	 	EQ-INDEXVOL2 | EUR | Equities | Options | Call | OPT_SX7E MAR23 C132 - 4033 | 01 MAR 23 | C | E | 155.7732000000 | XXXX | Internal							1.0000000000	-4.1247695810
	0.5172333277		EQ-INDEXVOL2 | EUR | Equities | Options | Call | OPT_SX7E MAR23 CNP 5Y CAP - 4033 | 03 MAR 22 | C | E | 3.5403000000 | XXXX | Internal_bbbc5528-9e9d-11ea-a0a0-6b77645bee53_TBRX			0.0003294617		14344.4041200298	1500.0333526533		20200831			30200831.0000000000	20200831	1.5872453488	TBRX					EUR	 	EQ-INDEXVOL2 | EUR | Equities | Options | Call | OPT_SX7E MAR23 CNP 5Y CAP - 4033 | 03 MAR 22 | C | E | 3.5403000000 | XXXX | Internal							1.0000000000	-15.1047712827
	0.0012989656		EQ-INDEXVOL2 | EUR | Equities | Options | Call | OPT_SX7E MAR23 CNP 4Y CAP - 4033 | 03 MAR 21 | C | E | 3.5403000000 | XXXX | Internal_bbbfa48a-9e9d-11ea-a0a0-6b77645bee53_TBRX			0.0000013680		14344.5675855097	426.1847550079		20200831			30200831.0000000000	20200831	0.9440961398	TBRX					EUR	 	EQ-INDEXVOL2 | EUR | Equities | Options | Call | OPT_SX7E MAR23 CNP 4Y CAP - 4033 | 03 MAR 21 | C | E | 3.5403000000 | XXXX | Internal							1.0000000000	-4.2724374030
	-5580.4102614438		EQ-INDEXVOL2 | EUR | Equities | Options | Put | OPT_SX6E MAR23 P PROT - 4061 | 29 MAR 23 | P | E | 247.1995000000 | XXXX | Internal_bbc4404e-9e9d-11ea-a0a0-6b77645bee53_TBRX			-2.6545303314		11309.7657942010	33013.7394964832		20200831			30200831.0000000000	20200831	455.7095680222	TBRX					EUR	 	EQ-INDEXVOL2 | EUR | Equities | Options | Put | OPT_SX6E MAR23 P PROT - 4061 | 29 MAR 23 | P | E | 247.1995000000 | XXXX | Internal							1.0000000000	-348.8419752956
	5467.6480273376		EQ-INDEXVOL2 | USD | Equities | Options | Call | OPT_DJGT FEB23 C 130 - 4448 | 24 FEB 23 | C | E | 399.6200000000 | XXXX | Internal_bbe753d6-9e9d-11ea-a0a0-6b77645bee53_TBRX			166.1205660969		30220.9836977947	59818.0464030007		20200831			30200831.0000000000	20200831	-452.7307267149	TBRX					USD	 	EQ-INDEXVOL2 | USD | Equities | Options | Call | OPT_DJGT FEB23 C 130 - 4448 | 24 FEB 23 | C | E | 399.6200000000 | XXXX | Internal							1.0000000000	-584.4683703774
	29847.9574609924		EQ-INDEXVOL2 | EUR | Equities | Options | Put | OPT_SX5E APR22 PATM - 4521 | 07 APR 22 | P | E | 3438.7800000000 | XXXX | Internal_bbec1240-9e9d-11ea-a0a0-6b77645bee53_TBRX			17.4336597287		-196572.2235833472	-376036.2793454215		20200831			30200831.0000000000	20200831	-3966.5921332165	TBRX					EUR	 	EQ-INDEXVOL2 | EUR | Equities | Options | Put | OPT_SX5E APR22 PATM - 4521 | 07 APR 22 | P | E | 3438.7800000000 | XXXX | Internal							1.0000000000	3863.9053808099
	2871.4932231121		EQ-INDEXVOL2 | EUR | Equities | Options | Call | OPT_SX5E APR22 CCAP - 4521 | 07 APR 22 | C | E | 4711.1286000000 | XXXX | Internal_bbed55d8-9e9d-11ea-a0a0-6b77645bee53_TBRX			2.7530807595		6650.7025617598	10995.8226040731		20200831			30200831.0000000000	20200831	-341.1562794367	TBRX					EUR	 	EQ-INDEXVOL2 | EUR | Equities | Options | Call | OPT_SX5E APR22 CCAP - 4521 | 07 APR 22 | C | E | 4711.1286000000 | XXXX | Internal							1.0000000000	-98.6342236823
	9558.0641291270		EQ-INDEXVOL2 | EUR | Equities | Options | Call | OPT_SX5E OCT23 C 130 - 4702 | 08 SEP 23 | C | E | 4324.5800000000 | XXXX | Internal_bc0438a2-9e9d-11ea-a0a0-6b77645bee53_TBRX			4.4019198339		22637.3048774528	64219.9092318368		20200831			30200831.0000000000	20200831	-598.3735540746	TBRX					EUR	 	EQ-INDEXVOL2 | EUR | Equities | Options | Call | OPT_SX5E OCT23 C 130 - 4702 | 08 SEP 23 | C | E | 4324.5800000000 | XXXX | Internal							1.0000000000	-585.8663130473
	-68122.6283958688		EQ-INDEXVOL2 | EUR | Equities | Options | Call | OPT_EPC SX5E OCT23 CALL ATM - 4716 | 19 OCT 23 | C | E | 3190.0900000000 | XXXX | Internal_bc0c1c52-9e9d-11ea-a0a0-6b77645bee53_TBRX			-20.7113126641		-275490.8642815077	-678536.6181257253		20200831			30200831.0000000000	20200831	4039.9387111644	TBRX					EUR	 	EQ-INDEXVOL2 | EUR | Equities | Options | Call | OPT_EPC SX5E OCT23 CALL ATM - 4716 | 19 OCT 23 | C | E | 3190.0900000000 | XXXX | Internal							1.0000000000	6572.2518174428
	-12615.4643344355		EQ-INDEXVOL2 | EUR | Equities | Options | Call | OPT_SX5E NOV23 CATM - 4769 | 13 NOV 23 | C | E | 3205.3600000000 | XXXX | Internal_bc1e5e62-9e9d-11ea-a0a0-6b77645bee53_TBRX			-3.8003747698		-50219.1087146198	-126227.7419577955		20200831			30200831.0000000000	20200831	732.4519886161	TBRX					EUR	 	EQ-INDEXVOL2 | EUR | Equities | Options | Call | OPT_SX5E NOV23 CATM - 4769 | 13 NOV 23 | C | E | 3205.3600000000 | XXXX | Internal							1.0000000000	1221.5198379110
	11312.1819727674		EQ-INDEXVOL2 | EUR | Equities | Options | Call | OPT_FTMIB FEB24 C130 - 4844 | 30 JAN 24 | C | E | 25612.0800000000 | XXXX | Internal_bc3c46a2-9e9d-11ea-a0a0-6b77645bee53_TBRX			1.0412400655		24728.4828718126	72399.3037431367		20200831			30200831.0000000000	20200831	-631.8879451340	TBRX					EUR	 	EQ-INDEXVOL2 | EUR | Equities | Options | Call | OPT_FTMIB FEB24 C130 - 4844 | 30 JAN 24 | C | E | 25612.0800000000 | XXXX | Internal							1.0000000000	-678.4224947025
	8626.8012526766		EQ-INDEXVOL2 | EUR | Equities | Options | Put | OPT_EP CED FTMIB JAN25 PATM - 4842 | 29 JAN 25 | P | E | 19771.5500000000 | XXXX | Internal_bc434718-9e9d-11ea-a0a0-6b77645bee53_TBRX			0.5513299007		-28702.6958487465	-169476.7943747838		20200831			30200831.0000000000	20200831	-412.1189682877	TBRX					EUR	 	EQ-INDEXVOL2 | EUR | Equities | Options | Put | OPT_EP CED FTMIB JAN25 PATM - 4842 | 29 JAN 25 | P | E | 19771.5500000000 | XXXX | Internal							1.0000000000	1781.5215059252
			IPO_US | USD | Equities | Equities | Common/Ordinary shares | GLOBL PAYMNTS | XNYS | Virtu_5ac0ea9e-1f2e-11e9-a2d0-b3645e528b7a_TBRX			0.0000000000		1955.8000000000	0.0000000000		20200831			30200831.0000000000	20200831	0.0000000000	TBRX					USD	 	IPO_US | USD | Equities | Equities | Common/Ordinary shares | GLOBL PAYMNTS | XNYS | Virtu							1.0000000000	0.0000000000
			IPO_US | HKD | Equities | Equities | Common/Ordinary shares | Hua Hong | XHKG | Reuters Elektron_70bd785d-8637-11ea-afe7-4d618829edb5_TBRX			0.0000000000		7847.0000000000	0.0000000000		20200831			30200831.0000000000	20200831	0.0000000000	TBRX					HKD	 	IPO_US | HKD | Equities | Equities | Common/Ordinary shares | Hua Hong | XHKG | Reuters Elektron							1.0000000000	0.0000000000
			IPO_US | USD | Equities | Equities | Common/Ordinary shares | FUTU HLDGS | XNAS | Reuters Elektron_c26100d2-e59c-11e9-80e0-42d88dbc676c_TBRX			0.0000000000		2234.0500000000	0.0000000000		20200831			30200831.0000000000	20200831	0.0000000000	TBRX					USD	 	IPO_US | USD | Equities | Equities | Common/Ordinary shares | FUTU HLDGS | XNAS | Reuters Elektron							1.0000000000	0.0000000000
			IPO_US | USD | Equities | Equities | Common/Ordinary shares | Rackspace Technology | XNAS | Reuters Elektron_eb6e3e65-eb90-11ea-d164-6f46974db594_TBRX			0.0000000000		2079.0000000000	0.0000000000		20200831			30200831.0000000000	20200831	0.0000000000	TBRX					USD	 	IPO_US | USD | Equities | Equities | Common/Ordinary shares | Rackspace Technology | XNAS | Reuters Elektron							1.0000000000	0.0000000000
			IPO_US | EUR | Equities | Equities | Common/Ordinary shares | UNIR | MTAA | BIT MTA_efa3bdb6-1f2a-11e9-a2d0-b3645e528b7a_TBRX			0.0000000000		0.0000000000	0.0000000000		20200831			30200831.0000000000	20200831	0.0000000000	TBRX					EUR	 	IPO_US | EUR | Equities | Equities | Common/Ordinary shares | UNIR | MTAA | BIT MTA							1.0000000000	0.0000000000
			SPMIB | USD | Equities | Equities | Common/Ordinary shares | Draganfly | PINX | Reuters Elektron_17411923-849f-11ea-8dd0-b0d0ff814489_TBRX			0.0000000000		290.5000000000	0.0000000000		20200831			30200831.0000000000	20200831	0.0000000000	TBRX					USD	 	SPMIB | USD | Equities | Equities | Common/Ordinary shares | Draganfly | PINX | Reuters Elektron							1.0000000000	0.0000000000
			SPMIB | USD | Equities | Equities | Common/Ordinary shares | PUMA BIOTECHNOLOGY INC | XNAS | Virtu_250fa534-514c-11e9-b8d0-ec23cf8de3db_TBRX			0.0000000000		309.0000000000	0.0000000000		20200831			30200831.0000000000	20200831	0.0000000000	TBRX					USD	 	SPMIB | USD | Equities | Equities | Common/Ordinary shares | PUMA BIOTECHNOLOGY INC | XNAS | Virtu							1.0000000000	0.0000000000
			SPMIB | USD | Equities | Equities | Common/Ordinary shares | RIOT BLOCKCHAIN | XNAS | Reuters Elektron_2581aa80-514c-11e9-b8d0-ec23cf8de3db_TBRX			0.0000000000		589.0500000000	0.0000000000		20200831			30200831.0000000000	20200831	0.0000000000	TBRX					USD	 	SPMIB | USD | Equities | Equities | Common/Ordinary shares | RIOT BLOCKCHAIN | XNAS | Reuters Elektron							1.0000000000	0.0000000000
			SPMIB | USD | Equities | Equities | Common/Ordinary shares | Cronos Group | XNAS | Virtu_4a301501-9c3b-11ea-ae57-130361979292_TBRX			0.0000000000		0.0000000000	0.0000000000		20200831			30200831.0000000000	20200831	0.0000000000	TBRX					USD	 	SPMIB | USD | Equities | Equities | Common/Ordinary shares | Cronos Group | XNAS | Virtu							1.0000000000	0.0000000000
			SPMIB | USD | Equities | Equities | Common/Ordinary shares | AIMMUNE THERAPE | XNAS | Virtu_5a764098-1f2e-11e9-a2d0-b3645e528b7a_TBRX			0.0000000000		0.0000000000	0.0000000000		20200831			30200831.0000000000	20200831	0.0000000000	TBRX					USD	 	SPMIB | USD | Equities | Equities | Common/Ordinary shares | AIMMUNE THERAPE | XNAS | Virtu							1.0000000000	0.0000000000
			SPMIB | USD | Equities | Equities | Common/Ordinary shares | SUNPOWER CORP | XNAS | Virtu_5b050e40-1f2e-11e9-a2d0-b3645e528b7a_TBRX			0.0000000000		0.0000000000	0.0000000000		20200831			30200831.0000000000	20200831	0.0000000000	TBRX					USD	 	SPMIB | USD | Equities | Equities | Common/Ordinary shares | SUNPOWER CORP | XNAS | Virtu							1.0000000000	0.0000000000
	-1.1561332351		EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06481 | SEDX | BIT SEDEX_b3addfa6-90e6-11ea-b430-b3e2b66d25c3_TBRX			-1.6146728522		-24.0387202019	-5.1950642065		20200831			30200831.0000000000	20200831	0.8076923821	TBRX					EUR	 	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06481 | SEDX | BIT SEDEX							1.0000000000	0.0518830469
	0.0000000000		EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06488 | SEDX | BIT SEDEX_b3afc8fc-90e6-11ea-b430-b3e2b66d25c3_TBRX			0.0000000000		0.0000000000	0.0000000000		20200831			30200831.0000000000	20200831	0.0000000000	TBRX					EUR	 	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06488 | SEDX | BIT SEDEX							1.0000000000	0.0000000000
	-4.7448322674		EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06507 | SEDX | BIT SEDEX_b3b060be-90e6-11ea-b430-b3e2b66d25c3_TBRX			-7.0630027690		-16.0803680044	-4.0994969488		20200831			30200831.0000000000	20200831	3.3506967344	TBRX					EUR	 	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06507 | SEDX | BIT SEDEX							1.0000000000	0.0402069111
	-47.1340300861		EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06442 | SEDX | BIT SEDEX_b3b0c57c-90e6-11ea-b430-b3e2b66d25c3_TBRX			-179.2489271992		-98.2589132255	-47.1185114891		20200831			30200831.0000000000	20200831	18.4593745302	TBRX					EUR	 	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06442 | SEDX | BIT SEDEX							1.0000000000	0.4547578140
	-33.2280193749		EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06432 | SEDX | BIT SEDEX_b3b5d6e8-90e6-11ea-b430-b3e2b66d25c3_TBRX			-89.6790544807		-153.4077889587	-135.1952919452		20200831			30200831.0000000000	20200831	6.2429535238	TBRX					EUR	 	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06432 | SEDX | BIT SEDEX							1.0000000000	1.3239431964
	0.0000000000		EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06469 | SEDX | BIT SEDEX_b3b75202-90e6-11ea-b430-b3e2b66d25c3_TBRX			0.0000000000		0.0000000000	0.0000000000		20200831			30200831.0000000000	20200831	0.0000000000	TBRX					EUR	 	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06469 | SEDX | BIT SEDEX							1.0000000000	0.0000000000
	0.0000000000		EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06450 | SEDX | BIT SEDEX_b3b91b50-90e6-11ea-b430-b3e2b66d25c3_TBRX			0.0000000000		0.0000000000	0.0000000000		20200831			30200831.0000000000	20200831	0.0000000000	TBRX					EUR	 	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06450 | SEDX | BIT SEDEX							1.0000000000	0.0000000000
	-41.7776212996		EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06367 | SEDX | BIT SEDEX_b3ba3ae4-90e6-11ea-b430-b3e2b66d25c3_TBRX			-3774.3563535055		-540.3493680994	-10.3523784542		20200831			30200831.0000000000	20200831	325.7636269746	TBRX					EUR	 	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06367 | SEDX | BIT SEDEX							1.0000000000	0.1026119331
	0.0000000000		EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06452 | SEDX | BIT SEDEX_b3be165a-90e6-11ea-b430-b3e2b66d25c3_TBRX			0.0000000000		0.0000000000	0.0000000000		20200831			30200831.0000000000	20200831	0.0000000000	TBRX					EUR	 	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06452 | SEDX | BIT SEDEX							1.0000000000	0.0000000000
	0.0000000000		EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06366 | SEDX | BIT SEDEX_b3bf2d74-90e6-11ea-b430-b3e2b66d25c3_TBRX			0.0000000000		0.0000000000	0.0000000000		20200831			30200831.0000000000	20200831	0.0000000000	TBRX					EUR	 	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06366 | SEDX | BIT SEDEX							1.0000000000	0.0000000000
	-406.7868925565		EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06527 | SEDX | BIT SEDEX_b3c262aa-90e6-11ea-b430-b3e2b66d25c3_TBRX			-612.8823456275		-990.8490936929	-667.1808513124		20200831			30200831.0000000000	20200831	104.2462001189	TBRX					EUR	 	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06527 | SEDX | BIT SEDEX							1.0000000000	6.5459586995
	0.0000000000		EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06436 | SEDX | BIT SEDEX_b3c9e732-90e6-11ea-b430-b3e2b66d25c3_TBRX			0.0000000000		0.0000000000	0.0000000000		20200831			30200831.0000000000	20200831	0.0000000000	TBRX					EUR	 	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06436 | SEDX | BIT SEDEX							1.0000000000	0.0000000000
	-7.5926231281		EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06498 | SEDX | BIT SEDEX_b3ca9cea-90e6-11ea-b430-b3e2b66d25c3_TBRX			-51.7689035710		-9.0146145413	-6.6097985724		20200831			30200831.0000000000	20200831	1.9289331972	TBRX					EUR	 	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06498 | SEDX | BIT SEDEX							1.0000000000	0.0634949776
	-45.9882111051		EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06471 | SEDX | BIT SEDEX_b3cbcbce-90e6-11ea-b430-b3e2b66d25c3_TBRX			-147.1523959703		-895.0256758434	-184.4151483101		20200831			30200831.0000000000	20200831	32.1931656820	TBRX					EUR	 	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06471 | SEDX | BIT SEDEX							1.0000000000	1.8427143231
	-17.1431585105		EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06500 | SEDX | BIT SEDEX_b3d23f0e-90e6-11ea-b430-b3e2b66d25c3_TBRX			-8.6157518555		-54.2397308084	-23.0002376126		20200831			30200831.0000000000	20200831	6.7740109854	TBRX					EUR	 	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06500 | SEDX | BIT SEDEX							1.0000000000	0.2278401258
	-10.4403344529		EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06380 | SEDX | BIT SEDEX_b3d5347a-90e6-11ea-b430-b3e2b66d25c3_TBRX			-13.9621706698		-33.1609619091	-7.8752041806		20200831			30200831.0000000000	20200831	7.4364378899	TBRX					EUR	 	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06380 | SEDX | BIT SEDEX							1.0000000000	0.0781737010
	-11.8774285235		EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06408 | SEDX | BIT SEDEX_b3d56f12-90e6-11ea-b430-b3e2b66d25c3_TBRX			-169.9882620774		-89.7600277744	-19.8606104064		20200831			30200831.0000000000	20200831	8.4428294473	TBRX					EUR	 	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06408 | SEDX | BIT SEDEX							1.0000000000	0.1979969717
	-97.6617392601		EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06522 | SEDX | BIT SEDEX_b3d6c092-90e6-11ea-b430-b3e2b66d25c3_TBRX			-171.6060620428		-406.0050891481	-170.1514830317		20200831			30200831.0000000000	20200831	38.5473307012	TBRX					EUR	 	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06522 | SEDX | BIT SEDEX							1.0000000000	1.6878798162
	-0.0211355665		EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06505 | SEDX | BIT SEDEX_b3ded534-90e6-11ea-b430-b3e2b66d25c3_TBRX			-0.4040012897		-0.1487778784	-0.0028464751		20200831			30200831.0000000000	20200831	0.1247119152	TBRX					EUR	 	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06505 | SEDX | BIT SEDEX							1.0000000000	0.0000282164
