BARRIER_SPREAD_DOWN	EXPIRY	MARKET_COUNTRY	SECURITY_DEATH	COMMENT_VALUE	QUOTATION	F_BARRIER_STYLE	DIGITAL_DES	SSL_SNAPSHOT_DATE	FIXING_TYPE	SSL_FEID	STARTDATE	F_QUANTO	STRIKE_MODE	EXPIRY_MATERIAL_ID	F_CASH_DELIVERY	UNDERLYINGID_FE	CLASSID	F_QPERCENTAGE	F_ADDFLOWS	BARRIER_REBATE	F_STARTMODE	LOTSIZE	FORWARD_START_DATE	PAYOUT	MARKET	DIGITAL_PAYOUT_CUR	UNDERLYINGID	BARRIER_WINDOW_START_DATE	TRADE_DATE	REF_DATE	F_DIGITAL_STANDARD	LAST_TRADING_DATE	CAP_VALUE	DISC_FACTOR	CURRENCY	QUANTITY	UNIT	MARGIN	QUANTO_FACTOR_TYPE	DELIVERY_DATE	MKT_TRDCLAUSE	F_MARGIN_CALL	F_CALL_PUT	BARRIER_REBATE_QUOTATION	QUANTITY_DIVISOR	EXPIRY_SHIFT	EXERCISE_STYLE	MULTIPLE	FLEX_FORMULA	AUTO_ROLL	QUANTO_CONVERSION_RATE	DESCRIPTION	FOREX_FACTOR	EXPIRY_LABEL	CONVERSION_TYPE_MULTICURRENCY	OTYPE	FLOOR_VALUE	PREMIUM_MODE	PAYOFF_RULE_DES	EXPIRY_ID	FLEX_TYPE	BARRIER_REBATE_TYPE	F_FLEX	CONTRACT	STRIKE	F_AMORTIZED	FIID	DIGITAL_PAYOUT	BARRIER_PERIOD	FLEX_BLOCK	AMERICAN_EUROPEAN	QUANTITY_CURRENCY	EXPIRY_STRUCT_WRNT	BARRIER_EXERCISE_STYLE	BARRIER	RIC0	RIC2	RIC1	RIC3	F_ISEXOTIC	PARITY	PAYOFF_RULE	SHIFTER	F_COMPO	EXPIRY_SET_ID	MKT_SETTLRULE	EXPIRY_SET_DESCRIPTION	BARRIER_NATURE	BARRIER_SPREAD_UP	INSTRUMENTID_FE	BARRIER_VALUE2	CAP	F_REBATE_PAYMENT	COMMENT1	COMMENT0	BARRIER_VALUE	BARRIER_WINDOW_END_DATE	EXPIRY_SET	F_CUTOFF	F_COMMODITY_WARRANT	STRIKE_KIND	FORWARD_START_STYLE	QUOTATION_ENDDATE	QUOTATION_STARTDATE	TRADING_SYMBOL	EXPIRY_RULE	MATURITY_COUNT	STARDATE_RULE	MATURITY	CLEARING_CENTER_NAME	FLEX_TYPE_DES	EXPIRY_DYN	FORM_FACTOR	UNDERLYING_EXPIRYLABEL	QUANTO_CURR	FORWARD_START_END_DATE	IS_FORWARD_START	F_CASH_DELIVERY_DETT	KNOCKSTATUS	CALL_DATE	DAYSTD	DAYSTM	F_CAPGAR	F_CERTIFICATE	F_CPPI	F_MULTIPAYMENT	F_NOMINALMODE	PERC_CAPGAR	PREMIUM_DATE	F_AUTOCALL	COMPLIANCE	FV_LEVEL
	20200918							30200831		TBRX					P	ENEL						500.0000000000					L_S_ef9eba3c-1f2a-11e9-a2d0-b3645e528b7a_ENEL_TBRX			20200831					EUR								C				A					ENEL0I7.40		SEP 20											7.4000000000		O_880da0f0-ddc9-11e9-9eb0-e7766f5ef7bc_ENEL0I7.40 | 18 SEP 20 | C | A | 7.4000000000_TBRX				A																			ENEL0I7.40 | 18 SEP 20 | C | A | 7.4000000000												0															N															
	20201218							30200831		TBRX					P	AXA						100.0000000000					L_S_efa1213c-1f2a-11e9-a2d0-b3645e528b7a_AXA_TBRX			20200831					EUR								C				A					AXA 202012 C 22		DEC 20											22.0000000000		O_f46455da-1f30-11e9-a2d0-b3645e528b7a_AXA 202012 C 22 | 18 DEC 20 | C | A | 22.0000000000_TBRX				A																			AXA 202012 C 22 | 18 DEC 20 | C | A | 22.0000000000												0															N															
	20210607							30200831		TBRX					C	UCG						0.1000000000					L_S_efa29670-1f2a-11e9-a2d0-b3645e528b7a_UCG_TBRX			20200831					EUR								C				E					BI CW CALL UNICREDIT 10 E 070621		JUN 21											10.0000000000		L_S_b3d9d372-90e6-11ea-b430-b3e2b66d25c3_I06525_TBRX				E																			I06525												0															N															
	20201207							30200831		TBRX					C	PRY						0.1000000000					L_S_ef9c97c0-1f2a-11e9-a2d0-b3645e528b7a_PRY_TBRX			20200831					EUR								C				E					BI CW CALL PRYSMIAN 20 E 071220		DEC 20											20.0000000000		L_S_b3addfa6-90e6-11ea-b430-b3e2b66d25c3_I06481_TBRX				E																			I06481												0															N															
	20200918							30200831		TBRX					P	ENEL						500.0000000000					L_S_ef9eba3c-1f2a-11e9-a2d0-b3645e528b7a_ENEL_TBRX			20200831					EUR								P				A					ENEL0U7.60		SEP 20											7.6000000000		O_87b73828-ddc9-11e9-9eb0-e7766f5ef7bc_ENEL0U7.60 | 18 SEP 20 | P | A | 7.6000000000_TBRX				A																			ENEL0U7.60 | 18 SEP 20 | P | A | 7.6000000000												0															N															
	20231113							30200831		TBRX					C	FESX 202009 | SEP 20						1.0000000000					L_S_f67d7c3e-1f30-11e9-a2d0-b3645e528b7a_FESX 202009 | SEP 20_TBRX			20200831					EUR								C				E							NOV 23											0.0001000000		O_bf0aa1d6-7710-11e9-9400-98972329be46_SX5E NOV23 C0 BOND CREDEM | 13 NOV 23 | C | E | .0001000000_TBRX				E																			SX5E NOV23 C0 BOND CREDEM | 13 NOV 23 | C | E | .0001000000												0															N															
	20200925							30200831		TBRX					C	G						1.0000000000					L_S_ef9f4880-1f2a-11e9-a2d0-b3645e528b7a_G_TBRX			20200831					EUR								P				E							SEP 20											9.2820000000		O_851c0d40-62b4-11e9-b160-4ad6f9df0bf5_EP3 G SEPT20 PUT85 | 25 SEP 20 | P | E | 9.2820000000_TBRX				E																			EP3 G SEPT20 PUT85 | 25 SEP 20 | P | E | 9.2820000000												0															N															
	20200918							30200831		TBRX					C	FIB0I | SEP 20						2.5000000000					L_S_87f776a4-ddc9-11e9-9eb0-e7766f5ef7bc_FIB0I | SEP 20_TBRX			20200831					EUR								C				E					MIBO0I24000		SEP 20											24000.0000000000		O_88eca5b6-ddc9-11e9-9eb0-e7766f5ef7bc_MIBO0I24000 | 18 SEP 20 | C | E | 24000.0000000000_TBRX				E																			MIBO0I24000 | 18 SEP 20 | C | E | 24000.0000000000												0															N															
	20231215							30200831		TBRX					P	ENI						500.0000000000					L_S_ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a_ENI_TBRX			20200831					EUR								P				A					ENI3X12		DEC 23											12.0000000000		O_97f02814-494d-11e9-9970-3027219c6795_ENI3X12 | 15 DEC 23 | P | A | 12.0000000000_TBRX				A																			ENI3X12 | 15 DEC 23 | P | A | 12.0000000000												0															N															
	20201218							30200831		TBRX					P	LUFTHANSA						100.0000000000					L_S_ef9c9ffe-1f2a-11e9-a2d0-b3645e528b7a_LUFTHANSA_TBRX			20200831					EUR								P				A					LHA 202012 P 22		DEC 20											22.0000000000		O_fb25cca0-1f30-11e9-a2d0-b3645e528b7a_LHA 202012 P 22 | 18 DEC 20 | P | A | 22.0000000000_TBRX				A																			LHA 202012 P 22 | 18 DEC 20 | P | A | 22.0000000000												0															N															
	20200911							30200831		TBRX					C	ESTX SD 30 PR						1.0000000000					L_S_7d175f42-5151-11e9-b8d0-ec23cf8de3db_ESTX SD 30 PR_TBRX			20200831					EUR								C				E							SEP 20											78.4548000000		O_7b9405d4-62b4-11e9-b160-4ad6f9df0bf5_EPC SD3E SEP24 CNP 2Y CAP | 11 SEP 20 | C | E | 78.4548000000_TBRX				E																			EPC SD3E SEP24 CNP 2Y CAP | 11 SEP 20 | C | E | 78.4548000000												0															N															
	20210622							30200831		TBRX					C	ESTX SD 30 PR						1.0000000000					L_S_7d175f42-5151-11e9-b8d0-ec23cf8de3db_ESTX SD 30 PR_TBRX			20200831					EUR								X				X					BI SDCPE260626		JUN 21											0.0000000000		L_S_0a62975c-9ee8-11e9-a820-613b1ee7f531_I05427_TBRX				X																			I05427												0															N															
	20211123							30200831		TBRX					C	ESTX SD 30 PR						1.0000000000					L_S_7d175f42-5151-11e9-b8d0-ec23cf8de3db_ESTX SD 30 PR_TBRX			20200831					EUR								P				E							NOV 21											1937.7400000000		O_603705e2-b093-11ea-bdb0-f7127f36688c_OPT_SD3E NOV21 PATM - 3605 | 23 NOV 21 | P | E | 1937.7400000000_TBRX				E																			OPT_SD3E NOV21 PATM - 3605 | 23 NOV 21 | P | E | 1937.7400000000												0															N															
	20210125							30200831		TBRX					C	FIB0I | SEP 20						1.0000000000					L_S_87f776a4-ddc9-11e9-9eb0-e7766f5ef7bc_FIB0I | SEP 20_TBRX			20200831					EUR								C				E							JAN 21											9885.7750000000		O_bc3cdf40-9e9d-11ea-a0a0-6b77645bee53_OPT_EP CED FTMIB JAN25 C50 2Y - 4842 | 25 JAN 21 | C | E | 9885.7750000000_TBRX				E																			OPT_EP CED FTMIB JAN25 C50 2Y - 4842 | 25 JAN 21 | C | E | 9885.7750000000												0															N															
	20201218							30200831		TBRX					P	FCA						500.0000000000					L_S_ef9d4c92-1f2a-11e9-a2d0-b3645e528b7a_FCA_TBRX			20200831					EUR								C				A					FCA0L9		DEC 20											9.0000000000		O_0179ef26-2554-11ea-af50-2dba816f6810_FCA0L9 | 18 DEC 20 | C | A | 9.0000000000_TBRX				A																			FCA0L9 | 18 DEC 20 | C | A | 9.0000000000												0															N															
	20210629							30200831		TBRX					C	G						1.0000000000					L_S_ef9f4880-1f2a-11e9-a2d0-b3645e528b7a_G_TBRX			20200831					EUR								P				E							JUN 21											11.6800000000		O_16dd27f2-aef2-11ea-8700-3d076c78611f_OPT_EPC G JUN21 PUT 80 IPB - 4613 | 29 JUN 21 | P | E | 11.6800000000_TBRX				E																			OPT_EPC G JUN21 PUT 80 IPB - 4613 | 29 JUN 21 | P | E | 11.6800000000												0															N															
	20201218							30200831		TBRX					P	ENI						500.0000000000					L_S_ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a_ENI_TBRX			20200831					EUR								P				A					ENI0X12.50		DEC 20											12.5000000000		O_fe95e68e-2553-11ea-af50-2dba816f6810_ENI0X12.50 | 18 DEC 20 | P | A | 12.5000000000_TBRX				A																			ENI0X12.50 | 18 DEC 20 | P | A | 12.5000000000												0															N															
	20201218							30200831		TBRX					C	FIB0I | SEP 20						0.0001000000					L_S_87f776a4-ddc9-11e9-9eb0-e7766f5ef7bc_FIB0I | SEP 20_TBRX			20200831					EUR								C				E					BI CW CALL FTSE MIB 20500 E 181220		DEC 20											20500.0000000000		L_S_b3cdffca-90e6-11ea-b430-b3e2b66d25c3_I06345_TBRX				E																			I06345												0															N															
	20250211							30200831		TBRX					C	BNP						1.0000000000					L_S_efa08740-1f2a-11e9-a2d0-b3645e528b7a_BNP_TBRX			20200831					EUR								C				E							FEB 25											21.0650000000		O_c10a8672-7710-11e9-9400-98972329be46_BNP FEB25 CALL 21.065 OTC - EPSILON | 11 FEB 25 | C | E | 21.0650000000_TBRX				E																			BNP FEB25 CALL 21.065 OTC - EPSILON | 11 FEB 25 | C | E | 21.0650000000												0															N															
	20220617							30200831		TBRX					C	FESX 202009 | SEP 20						10.0000000000					L_S_f67d7c3e-1f30-11e9-a2d0-b3645e528b7a_FESX 202009 | SEP 20_TBRX			20200831					EUR								C				E					OESX 202206 C 3350		JUN 22											3350.0000000000		O_b6c51bac-963f-11e9-a180-91725b79faed_OESX 202206 C 3350 | 17 JUN 22 | C | E | 3350.0000000000_TBRX				E																			OESX 202206 C 3350 | 17 JUN 22 | C | E | 3350.0000000000												0															N															
	20200918							30200831		TBRX					P	TITR						1000.0000000000					L_S_ef9e90de-1f2a-11e9-a2d0-b3645e528b7a_TITR_TBRX			20200831					EUR								C				A					TITR0I0.40		SEP 20											0.4000000000		O_88ab6ff6-ddc9-11e9-9eb0-e7766f5ef7bc_TITR0I0.40 | 18 SEP 20 | C | A | .4000000000_TBRX				A																			TITR0I0.40 | 18 SEP 20 | C | A | .4000000000												0															N															
	20200918							30200831		TBRX					P	STM						500.0000000000					L_S_ef9fb0b8-1f2a-11e9-a2d0-b3645e528b7a_STM_TBRX			20200831					EUR								P				A					STM0U23		SEP 20											23.0000000000		O_87eb6616-ddc9-11e9-9eb0-e7766f5ef7bc_STM0U23 | 18 SEP 20 | P | A | 23.0000000000_TBRX				A																			STM0U23 | 18 SEP 20 | P | A | 23.0000000000												0															N															
	20221014							30200831		TBRX					C	FESX 202009 | SEP 20						1.0000000000					L_S_f67d7c3e-1f30-11e9-a2d0-b3645e528b7a_FESX 202009 | SEP 20_TBRX			20200831					EUR								P				E							OCT 22											3008.7200000000		O_7714db8c-62b4-11e9-b160-4ad6f9df0bf5_SX5E OCT22 PATM | 14 OCT 22 | P | E | 3008.7200000000_TBRX				E																			SX5E OCT22 PATM | 14 OCT 22 | P | E | 3008.7200000000												0															N															
	20231019							30200831		TBRX					C	FESX 202009 | SEP 20						1.0000000000					L_S_f67d7c3e-1f30-11e9-a2d0-b3645e528b7a_FESX 202009 | SEP 20_TBRX			20200831					EUR								C				E							OCT 23											4625.6300000000		O_722d5310-62b4-11e9-b160-4ad6f9df0bf5_EPC SX5E OCT23 CALL CAP | 19 OCT 23 | C | E | 4625.6300000000_TBRX				E																			EPC SX5E OCT23 CALL CAP | 19 OCT 23 | C | E | 4625.6300000000												0															N															
	20221216							30200831		TBRX					C	FESB 202009 | SEP 20						1.0000000000					L_S_4997fdf0-254c-11ea-af50-2dba816f6810_FESB 202009 | SEP 20_TBRX			20200831					EUR								P				E							DEC 22											85.0000000000		O_1330f07c-ba8b-11e9-92a0-f780db739741_SX7E OTC PUT 85 DEC22 -  STRUTTURATI | 16 DEC 22 | P | E | 85.0000000000_TBRX				E																			SX7E OTC PUT 85 DEC22 -  STRUTTURATI | 16 DEC 22 | P | E | 85.0000000000												0															N															
	20201120							30200831		TBRX					P	STM						500.0000000000					L_S_ef9fb0b8-1f2a-11e9-a2d0-b3645e528b7a_STM_TBRX			20200831					EUR								C				A					STM0K28		NOV 20											28.0000000000		O_547fe1f6-e5cc-11ea-bc90-d15aa210e889_STM0K28 | 20 NOV 20 | C | A | 28.0000000000_TBRX				A																			STM0K28 | 20 NOV 20 | C | A | 28.0000000000												0															N															
	20210211							30200831		TBRX					C	ENI						1.0000000000					L_S_ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a_ENI_TBRX			20200831					EUR								C				E							FEB 21											7.6750000000		O_c11e4400-7710-11e9-9400-98972329be46_ENI FEB21 CALL 7.675 OTC - EPSILON | 11 FEB 21 | C | E | 7.6750000000_TBRX				E																			ENI FEB21 CALL 7.675 OTC - EPSILON | 11 FEB 21 | C | E | 7.6750000000												0															N															
	20250926							30200831		TBRX					C	ENI						1.0000000000					L_S_ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a_ENI_TBRX			20200831					EUR								P				E							SEP 25											14.0073000000		O_52cb7ad6-e0e7-11e9-9900-7e2abb81f267_EPC ENI SEP25 P100 BOND | 26 SEP 25 | P | E | 14.0073000000_TBRX				E																			EPC ENI SEP25 P100 BOND | 26 SEP 25 | P | E | 14.0073000000												0															N															
	20230127							30200831		TBRX					C	ESTX SD 30 PR						1.0000000000					L_S_7d175f42-5151-11e9-b8d0-ec23cf8de3db_ESTX SD 30 PR_TBRX			20200831					EUR								C				E							JAN 23											1982.8200000000		O_bbadf55a-9e9d-11ea-a0a0-6b77645bee53_OPT_SD3E JAN23 CATM - 4000 | 27 JAN 23 | C | E | 1982.8200000000_TBRX				E																			OPT_SD3E JAN23 CATM - 4000 | 27 JAN 23 | C | E | 1982.8200000000												0															N															
	20200907							30200831		TBRX					C	FESB 202009 | SEP 20						1.0000000000					L_S_4997fdf0-254c-11ea-af50-2dba816f6810_FESB 202009 | SEP 20_TBRX			20200831					EUR								P				E							SEP 20											96.4200000000		O_85987506-62b4-11e9-b160-4ad6f9df0bf5_SX7E JUL22 P75 | 07 SEP 20 | P | E | 96.4200000000_TBRX				E																			SX7E JUL22 P75 | 07 SEP 20 | P | E | 96.4200000000												0															N															
	20211217							30200831		TBRX					P	LUFTHANSA						100.0000000000					L_S_ef9c9ffe-1f2a-11e9-a2d0-b3645e528b7a_LUFTHANSA_TBRX			20200831					EUR								P				A					LHA 202112 P 20		DEC 21											20.0000000000		O_f9fee73a-1f30-11e9-a2d0-b3645e528b7a_LHA 202112 P 20 | 17 DEC 21 | P | A | 20.0000000000_TBRX				A																			LHA 202112 P 20 | 17 DEC 21 | P | A | 20.0000000000												0															N															
	20200918							30200831		TBRX					P	AGL						500.0000000000					L_S_efa2462a-1f2a-11e9-a2d0-b3645e528b7a_AGL_TBRX			20200831					EUR								C				A					AGL0I4.60		SEP 20											4.6000000000		O_1ee3801e-5f78-11ea-b380-0f8ba2642da1_AGL0I4.60 | 18 SEP 20 | C | A | 4.6000000000_TBRX				A																			AGL0I4.60 | 18 SEP 20 | C | A | 4.6000000000												0															N															
	20261118							30200831		TBRX					C	ESTX SD 30 PR						1.0000000000					L_S_7d175f42-5151-11e9-b8d0-ec23cf8de3db_ESTX SD 30 PR_TBRX			20200831					EUR								C				E							NOV 26											2072.2600000000		O_bc899e20-9e9d-11ea-a0a0-6b77645bee53_OPT_SD3E NOV26 CATM - 5332 | 18 NOV 26 | C | E | 2072.2600000000_TBRX				E																			OPT_SD3E NOV26 CATM - 5332 | 18 NOV 26 | C | E | 2072.2600000000												0															N															
	20211217							30200831		TBRX					P	ENI						500.0000000000					L_S_ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a_ENI_TBRX			20200831					EUR								P				A					ENI1X14		DEC 21											14.0000000000		O_4c9b001a-1f30-11e9-a2d0-b3645e528b7a_ENI1X14 | 17 DEC 21 | P | A | 14.0000000000_TBRX				A																			ENI1X14 | 17 DEC 21 | P | A | 14.0000000000												0															N															
	20240212							30200831		TBRX					C	ENEL						1.0000000000					L_S_ef9eba3c-1f2a-11e9-a2d0-b3645e528b7a_ENEL_TBRX			20200831					EUR								C				E							FEB 24											2.6300000000		O_c11da798-7710-11e9-9400-98972329be46_ENEL FEB24 CALL 2.63 OTC - EPSILON | 12 FEB 24 | C | E | 2.6300000000_TBRX				E																			ENEL FEB24 CALL 2.63 OTC - EPSILON | 12 FEB 24 | C | E | 2.6300000000												0															N															
	20240313							30200831		TBRX					C	IBERDROLA						1.0000000000					L_S_efa07020-1f2a-11e9-a2d0-b3645e528b7a_IBERDROLA_TBRX			20200831					EUR								C				E							MAR 24											3.8910000000		O_bc4fd38a-7710-11e9-9400-98972329be46_IBERDROLA MAR24 CALL 3.891 OTC - EPSILON | 13 MAR 24 | C | E | 3.8910000000_TBRX				E																			IBERDROLA MAR24 CALL 3.891 OTC - EPSILON | 13 MAR 24 | C | E | 3.8910000000												0															N															
	20201218							30200831		TBRX					P	BMPS						100.0000000000					L_S_ef9ee3e0-1f2a-11e9-a2d0-b3645e528b7a_BMPS_TBRX			20200831					EUR								C				A					BMPS0L1.95		DEC 20											1.9500000000		O_7a540bda-35d4-11ea-9780-20d9e4189935_BMPS0L1.95 | 18 DEC 20 | C | A | 1.9500000000_TBRX				A																			BMPS0L1.95 | 18 DEC 20 | C | A | 1.9500000000												0															N															
	20200918							30200831		TBRX					P	PIRC						500.0000000000					L_S_ef9c4950-1f2a-11e9-a2d0-b3645e528b7a_PIRC_TBRX			20200831					EUR								C				A					PIRC0I4.20		SEP 20											4.2000000000		O_88a7e9c6-ddc9-11e9-9eb0-e7766f5ef7bc_PIRC0I4.20 | 18 SEP 20 | C | A | 4.2000000000_TBRX				A																			PIRC0I4.20 | 18 SEP 20 | C | A | 4.2000000000												0															N															
	20201218							30200831		TBRX					P	UCG						500.0000000000					L_S_efa29670-1f2a-11e9-a2d0-b3645e528b7a_UCG_TBRX			20200831					EUR								C				A					UCG0L10		DEC 20											10.0000000000		O_4d88de48-1f30-11e9-a2d0-b3645e528b7a_UCG0L10 | 18 DEC 20 | C | A | 10.0000000000_TBRX				A																			UCG0L10 | 18 DEC 20 | C | A | 10.0000000000												0															N															
	20231215							30200831		TBRX					P	ENEL						500.0000000000					L_S_ef9eba3c-1f2a-11e9-a2d0-b3645e528b7a_ENEL_TBRX			20200831					EUR								C				A					ENEL3L8.40		DEC 23											8.4000000000		O_988d71d2-494d-11e9-9970-3027219c6795_ENEL3L8.40 | 15 DEC 23 | C | A | 8.4000000000_TBRX				A																			ENEL3L8.40 | 15 DEC 23 | C | A | 8.4000000000												0															N															
	20220126							30200831		TBRX					C	ESTX SD 30 PR						1.0000000000					L_S_7d175f42-5151-11e9-b8d0-ec23cf8de3db_ESTX SD 30 PR_TBRX			20200831					EUR								C				E							JAN 22											1800.9500000000		O_8676f416-62b4-11e9-b160-4ad6f9df0bf5_SD3E JAN22 CATM | 26 JAN 22 | C | E | 1800.9500000000_TBRX				E																			SD3E JAN22 CATM | 26 JAN 22 | C | E | 1800.9500000000												0															N															
	20211217							30200831		TBRX					P	ENI						500.0000000000					L_S_ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a_ENI_TBRX			20200831					EUR								C				A					ENI1L15		DEC 21											15.0000000000		O_4d46a6c2-1f30-11e9-a2d0-b3645e528b7a_ENI1L15 | 17 DEC 21 | C | A | 15.0000000000_TBRX				A																			ENI1L15 | 17 DEC 21 | C | A | 15.0000000000												0															N															
	20220617							30200831		TBRX					P	ENI						1.0000000000					L_S_ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a_ENI_TBRX			20200831					EUR								P				A							JUN 22											16.0000000000		O_c0d69754-7710-11e9-9400-98972329be46_ENI R16 - INT DEAL - NEGR | 17 JUN 22 | P | A | 16.0000000000_TBRX				A																			ENI R16 - INT DEAL - NEGR | 17 JUN 22 | P | A | 16.0000000000												0															N															
	20210222							30200831		TBRX					C	ESTX SD 30 PR						1.0000000000					L_S_7d175f42-5151-11e9-b8d0-ec23cf8de3db_ESTX SD 30 PR_TBRX			20200831					EUR								C				E							FEB 21											1194.0663670000		O_349cfc10-5a5e-11ea-ba40-96f751be5152_0_EUR_SELDIV C 1194.066 21 - 5519 | 22 FEB 21 | C | E | 1194.0663670000_TBRX				E																			0_EUR_SELDIV C 1194.066 21 - 5519 | 22 FEB 21 | C | E | 1194.0663670000												0															N															
	20251219							30200831		TBRX					C	FESX 202009 | SEP 20						10.0000000000					L_S_f67d7c3e-1f30-11e9-a2d0-b3645e528b7a_FESX 202009 | SEP 20_TBRX			20200831					EUR								C				E					OESX 202512 C 5000		DEC 25											5000.0000000000		O_fb008b66-1f30-11e9-a2d0-b3645e528b7a_OESX 202512 C 5000 | 19 DEC 25 | C | E | 5000.0000000000_TBRX				E																			OESX 202512 C 5000 | 19 DEC 25 | C | E | 5000.0000000000												0															N															
	20241220							30200831		TBRX					C	FESX 202009 | SEP 20						10.0000000000					L_S_f67d7c3e-1f30-11e9-a2d0-b3645e528b7a_FESX 202009 | SEP 20_TBRX			20200831					EUR								P				E					OESX 202412 P 1900		DEC 24											1900.0000000000		O_fbecf3ca-1f30-11e9-a2d0-b3645e528b7a_OESX 202412 P 1900 | 20 DEC 24 | P | E | 1900.0000000000_TBRX				E																			OESX 202412 P 1900 | 20 DEC 24 | P | E | 1900.0000000000												0															N															
	20250926							30200831		TBRX					C	ENI						1.0000000000					L_S_ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a_ENI_TBRX			20200831					EUR								C				E							SEP 25											18.2095000000		O_bc7f6c70-9e9d-11ea-a0a0-6b77645bee53_OPT_EPC ENI SEP25 C130 - 5214 | 26 SEP 25 | C | E | 18.2095000000_TBRX				E																			OPT_EPC ENI SEP25 C130 - 5214 | 26 SEP 25 | C | E | 18.2095000000												0															N															
