Bof_20200828
POSITIONID_FE	SETTLEMENTDATE	QUANTITY	AVERAGE_PRICE	REF_DATE	TBRICKS_INSTRUMENT_ID
VOL_STOCK_IDX_PR | EUR | Equities | Options | Put | OPT_STXE OCT21 P92 - 3587 | 26 OCT 21 | P | E | 3144.7720000000 | XXXX | Internal	2020-08-31	-3.5105880000000003	248.889134376	2020-08-28	bb4aaf04-9e9d-11ea-a0a0-6b77645bee53
VOL_STOCK_IDX_PR | EUR | Equities | Options | Put | OPT_SX6E JUL26 PATM - 5112 | 29 JUL 26 | P | E | 323.2900000000 | XXXX | Internal	2020-09-01	89.702742	81.7718937458	2020-08-28	caff30fe-aef7-11ea-8700-3d076c78611f
VOL_STOCK_IDX_PR | EUR | Equities | Options | Call | OPT_SX5E MAR23 C159 - 4031 | 01 MAR 23 | C | E | 5381.6890000000 | XXXX | Internal	2020-08-31	5.022582	3.57593454964	2020-08-28	bbb47b00-9e9d-11ea-a0a0-6b77645bee53
VOL_STOCK_IDX_PR | EUR | Equities | Options | Call | OPT_SX5E DEC21 CATM - 3624 | 23 DEC 21 | C | E | 3314.2800000000 | XXXX | Internal	2020-08-28	7115.27895	184.5852451182072	2020-08-28	bb4d71b2-9e9d-11ea-a0a0-6b77645bee53
VOL_STOCK_IDX_PR | EUR | Equities | Options | Call | OPT_EP CED FTMIB JAN25 C50 2Y - 4842 | 25 JAN 21 | C | E | 9885.7750000000 | XXXX | Internal	2020-08-31	-0.01618496	9978.445570820002	2020-08-28	bc3cdf40-9e9d-11ea-a0a0-6b77645bee53
VOL_STOCK_IDX_PR | EUR | Equities | Options | Put | OPT_EP CED FTMIB JAN25 P90 - 4842 | 29 JAN 25 | P | E | 17794.4000000000 | XXXX | Internal	2020-08-31	-0.25289	3435.64039154	2020-08-28	bc43c8b4-9e9d-11ea-a0a0-6b77645bee53
VOL_STOCK_IDX_PR | EUR | Equities | Options | Call | OPT_STXE OCT21 CATM - 3587 | 26 OCT 21 | C | E | 3418.2300000000 | XXXX | Internal	2020-09-01	-7.606274	185.652859365	2020-08-28	bb48450c-9e9d-11ea-a0a0-6b77645bee53
VOL_STOCK_IDX_PR | EUR | Equities | Options | Put | OPT_SX5E DEC21 P90 - 3624 | 23 DEC 21 | P | E | 2982.8520000000 | XXXX | Internal	2020-09-01	-1.508625	217.69017516300002	2020-08-28	bb5641c0-9e9d-11ea-a0a0-6b77645bee53
SYST_VOL | GBP | Equities | Equities | Common/Ordinary shares | RECKITT BEN. GP | XLON | LSE Millennium	2020-08-28	0	0	2020-08-28	5b0dcf08-1f2e-11e9-a2d0-b3645e528b7a
SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | UNITED CNTNTL HD | XNYS | Virtu	2020-08-28	0	0	2020-08-28	5a90067c-1f2e-11e9-a2d0-b3645e528b7a
SYST_VOL | USD | Equities | Futures | Financial Futures | VIX FUT SEP0 | SEP 20 | XCBF | Reuters Elektron	2020-09-01	3	28.033333333333335	2020-08-28	23f49280-1d6c-11ea-aaf0-413cb15b8cca
SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | BECTON DICKINSN | XNYS | Virtu	2020-08-28	0	0	2020-08-28	5a4d5e80-1f2e-11e9-a2d0-b3645e528b7a
SYST_VOL | GBP | Equities | Equities | Common/Ordinary shares | LLOYDS GRP. | XLON | LSE Millennium	2020-08-28	0	0	2020-08-28	5b266bda-1f2e-11e9-a2d0-b3645e528b7a
TEAM_STRAT | EUR | Equities | Equities | Common/Ordinary shares | UNILEVER | XAMS | Euronext Optiq	2020-08-28	0	0	2020-08-28	6e48a974-1f2b-11e9-a2d0-b3645e528b7a
TEAM_STRAT | USD | Equities | Options | Put | QQQ Sep0 210.0 P | 18 SEP 20 | P | A | 210.0000000000 | OPRA | Reuters Elektron	2020-08-28	-125	2.2999999999999994	2020-08-28	d8e0075a-d9d9-11e9-9760-8a207b9aee4f
TEAM_STRAT | USD | Equities | Options | Put | AAPL Oct0 425.0P | 16 OCT 20 | P | A | 425.0000000000 | OPRA | Reuters Elektron	2020-08-28	-50	6.9078	2020-08-28	6bbe1fe6-56c9-11ea-a470-460cdf866efb
TEAM_STRAT | EUR | Equities | Futures | Financial Futures | E2NT 202212 | DEC 22 | XEUR | Eurex NTA	2020-08-28	120	0.3299999999999999	2020-08-28	f535f036-1f30-11e9-a2d0-b3645e528b7a
TEAM_STRAT | EUR | Equities | Futures | Financial Futures | FESX 202009 | SEP 20 | XEUR | Eurex NTA	2020-08-28	-55	3193.18181818182	2020-08-28	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a
AA | EUR | Equities | Options | Put | OPT_DDAXK MAY23 P90 - 4144 | 29 MAY 23 | P | E | 154.5480000000 | XXXX | Internal	2020-08-28	-664552.703661	44.30623325335574	2020-08-28	bbc7f978-9e9d-11ea-a0a0-6b77645bee53
AA | EUR | Equities | Options | Call | OPT_SD3E SEP22 CATM - 3869 | 12 SEP 22 | C | E | 1767.5100000000 | XXXX | Internal	2020-08-28	-923.8991440000001	18.77762827978634	2020-08-28	2b7fb384-946a-11ea-acc0-ae1e7a3cf5d9
AA | EUR | Equities | Options | Call | OPT_SD3E MAR25 CATM - 4482 | 26 MAR 25 | C | E | 2006.9100000000 | XXXX | Internal	2020-08-28	-16526.2867704	15.238789860589822	2020-08-28	bbe80b96-9e9d-11ea-a0a0-6b77645bee53
AA | EUR | Equities | Options | Put | OPT_SD3E JAN23 P95 - 4000 | 27 JAN 23 | P | E | 1883.6790000000 | XXXX | Internal	2020-08-31	4.538988	575.622924435	2020-08-28	bbb04ce2-9e9d-11ea-a0a0-6b77645bee53
VOL_STOCK_IDX_PR | EUR | Equities | Options | Call | OPT_EP CED FTMIB JAN25 C50 3Y - 4842 | 25 JAN 22 | C | E | 9885.7750000000 | XXXX | Internal	2020-09-01	-0.01618496	9594.554095210002	2020-08-28	bc3f8b3c-9e9d-11ea-a0a0-6b77645bee53
SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | ESTEE LAUDER | XNYS | Reuters Elektron	2020-08-28	0	0	2020-08-28	5a5a9f6e-1f2e-11e9-a2d0-b3645e528b7a
SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | PALO ALTO NETWRK | XNYS | Reuters Elektron	2020-08-28	0	0	2020-08-28	5a76376a-1f2e-11e9-a2d0-b3645e528b7a
SYST_VOL | EUR | Equities | Options | Call | OESX 202012 C 3650 | 18 DEC 20 | C | E | 3650.0000000000 | XEUR | Eurex NTA	2020-08-28	0	0	2020-08-28	f381aeba-1f30-11e9-a2d0-b3645e528b7a
SYST_VOL | EUR | Equities | Futures | Financial Futures | FESB 202009 | SEP 20 | XEUR | Eurex NTA	2020-08-28	0	0	2020-08-28	4997fdf0-254c-11ea-af50-2dba816f6810
SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | SOUTHERN COPR | XNYS | Virtu	2020-08-28	0	0	2020-08-28	5a507ebc-1f2e-11e9-a2d0-b3645e528b7a
SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | SBM OFFSHORE | XAMS | Euronext Optiq	2020-08-28	0	0	2020-08-28	6e488dae-1f2b-11e9-a2d0-b3645e528b7a
TEAM_STRAT | EUR | Equities | Options | Call | PRX 202009 C 80 | 18 SEP 20 | C | A | 80.0000000000 | XEUR | Eurex NTA	2020-08-28	0	0	2020-08-28	7ef2a93e-f3c2-11e9-a950-3963a21c24ec
TEAM_STRAT | USD | Equities | Equities | Common/Ordinary shares | STARBUCKS USD | XNAS | Virtu	2020-08-28	0	0	2020-08-28	5a86ce0e-1f2e-11e9-a2d0-b3645e528b7a
TEAM_STRAT | USD | Equities | Options | Call | TWTR.N 146 | 11 SEP 20 | C | A | 146.0000000000 | OPRA | Reuters Elektron	2020-08-31	500	0.28	2020-08-28	3a5d2e76-e9d9-11ea-bb45-245e0d1c06b7
TEAM_STRAT | EUR | Equities | Equities | Common/Ordinary shares | BC | MTAA | BIT MTA	2020-08-28	0	0	2020-08-28	efa4619e-1f2a-11e9-a2d0-b3645e528b7a
AA | EUR | Equities | Options | Put | OESX 202512 P 3500 | 19 DEC 25 | P | E | 3500.0000000000 | XEUR | Eurex NTA	2020-08-28	2000	755.9853768109848	2020-08-28	f9533bce-1f30-11e9-a2d0-b3645e528b7a
DM2 | EUR | Equities | Equities | Common/Ordinary shares | TELEFONICA | XMAD | Reuters Elektron	2020-08-28	0	0	2020-08-28	ef9f3a5c-1f2a-11e9-a2d0-b3645e528b7a
DM2 | EUR | Equities | Equities | Common/Ordinary shares | EIFFAGE | XPAR | Euronext Optiq	2020-08-28	0	0	2020-08-28	6e464698-1f2b-11e9-a2d0-b3645e528b7a
DM2 | EUR | Equities | Equities | Common/Ordinary shares | DANONE | XPAR | Euronext Optiq	2020-08-28	0	0	2020-08-28	ef9c3190-1f2a-11e9-a2d0-b3645e528b7a
DM2 | EUR | Equities | Equities | Common/Ordinary shares | VINCI | XPAR | Euronext Optiq	2020-08-28	0	0	2020-08-28	efa1d5aa-1f2a-11e9-a2d0-b3645e528b7a
DM2 | USD | Equities | Equities | Common/Ordinary shares | PROCTER & GAMBLE USD | XNYS | Reuters Elektron	2020-08-28	0	0	2020-08-28	250f32d4-514c-11e9-b8d0-ec23cf8de3db
DM2 | EUR | Equities | Equities | Common/Ordinary shares | FBK | MTAA | BIT MTA	2020-08-28	0	0	2020-08-28	efa0923a-1f2a-11e9-a2d0-b3645e528b7a
DM2 | USD | Equities | Equities | Common/Ordinary shares | APPLIED MATL | XNAS | Reuters Elektron	2020-08-28	0	0	2020-08-28	5ace6106-1f2e-11e9-a2d0-b3645e528b7a
DM2 | EUR | Equities | Equities | Common/Ordinary shares | MB | MTAA | BIT MTA	2020-08-28	0	0	2020-08-28	ef9cb372-1f2a-11e9-a2d0-b3645e528b7a
DM2 | EUR | Equities | Equities | Common/Ordinary shares | G | MTAA | BIT MTA	2020-08-28	0	0	2020-08-28	ef9f4880-1f2a-11e9-a2d0-b3645e528b7a
LONG_TERM | EUR | Equities | Equities | Common/Ordinary shares | ALLIANZ | XETR | Xetra T7	2020-08-28	0	0	2020-08-28	efa1c998-1f2a-11e9-a2d0-b3645e528b7a
LONG_TERM | EUR | Equities | Equities | Common/Ordinary shares | REPSOL | XMAD | Virtu	2020-08-28	-13530	5.184256467110125	2020-08-28	efa2e81e-1f2a-11e9-a2d0-b3645e528b7a
LONG_TERM | DKK | Equities | Equities | Common/Ordinary shares | NOVO NORDISK B | XCSE | Virtu	2020-08-28	420	558.2734523809526	2020-08-28	5ab7abb4-1f2e-11e9-a2d0-b3645e528b7a
DM2 | EUR | Equities | Equities | Common/Ordinary shares | ADYEN | XAMS | Euronext Optiq	2020-08-28	0	0	2020-08-28	6e4cff6a-1f2b-11e9-a2d0-b3645e528b7a
DM2 | EUR | Equities | Equities | Common/Ordinary shares | MERCK | XETR | Xetra T7	2020-08-28	0	0	2020-08-28	efa38f80-1f2a-11e9-a2d0-b3645e528b7a
VOL_FVO_PRIMARIO | EUR | Equities | Options | Call | 0_EUR_SELDIV C 1194.066 25 - 5519 | 24 FEB 25 | C | E | 1194.0663670000 | XXXX | Internal	2020-08-31	0.16750325235481656	201.51561731171	2020-08-28	34a60b02-5a5e-11ea-ba40-96f751be5152
DM2 | USD | Equities | Collective investment vehicles | ETF | SPDR HLTH CARE | ARCX | Reuters Elektron	2020-08-28	0	0	2020-08-28	252714e4-514c-11e9-b8d0-ec23cf8de3db
VOL_FVO_PRIMARIO | EUR | Equities | Options | Call | 0_DJ_HLT C 594.916 26 - 5800 | 27 JUL 26 | C | E | 594.9164110000 | XXXX | Internal	2020-08-28	-1093.794560308406	-0.2730129617576459	2020-08-28	cec3f42a-d357-11ea-b020-c0ba487f3c04
ETF_DIR | EUR | Equities | Equities | Common/Ordinary shares | BNP | XPAR | Euronext Optiq	2020-08-28	0	0	2020-08-28	efa08740-1f2a-11e9-a2d0-b3645e528b7a
ETF_DIR | USD | Equities | Equities | Common/Ordinary shares | MCDONALD'S CORP USD | XNYS | Virtu	2020-08-28	0	0	2020-08-28	5ab89146-1f2e-11e9-a2d0-b3645e528b7a
ETF_DIR | USD | Equities | Equities | Common/Ordinary shares | JPMORGAN CHASE USD | XNYS | Reuters Elektron	2020-08-28	0	0	2020-08-28	2509f5a8-514c-11e9-b8d0-ec23cf8de3db
ETF_DIR | EUR | Equities | Equities | Common/Ordinary shares | PAH3 | XETR | Xetra T7	2020-08-28	51364	68.15015713340082	2020-08-28	e339bafc-1f2b-11e9-a2d0-b3645e528b7a
ETF_DIR | EUR | Equities | Equities | Common/Ordinary shares | REMY COINTREAU | XPAR | Euronext Optiq	2020-08-28	0	0	2020-08-28	6e46427e-1f2b-11e9-a2d0-b3645e528b7a
ETF_DIR | USD | Equities | Futures | Financial Futures | EMINI S&P SEP0 | SEP 20 | XCME | Reuters Elektron	2020-08-28	0	0	2020-08-28	93b981ba-9645-11e9-a180-91725b79faed
ETF_DIR | GBP | Equities | Equities | Common/Ordinary shares | CARNIVAL | XLON | LSE Millennium	2020-08-28	0	0	2020-08-28	5b1a7988-1f2e-11e9-a2d0-b3645e528b7a
VOL_FVO_PRIMARIO | EUR | Equities | Options | Call | 0_EUR_SELDIV C 847.889 22 - 5655 | 28 APR 22 | C | E | 847.8890590000 | XXXX | Internal	2020-08-31	12.367802354199268	533.37649089575	2020-08-28	39ee9906-8e31-11ea-82f0-16bc4e268204
VOL_FVO_PRIMARIO | EUR | Equities | Options | Call | 0_EUR_UTIL C 346.12 25 - 5691 | 05 JUN 25 | C | E | 346.1200000000 | XXXX | Internal	2020-08-31	144.45856928232982	29.96249873928	2020-08-28	308183fe-aa7b-11ea-a190-a92e01336631
VOL_FVO_PRIMARIO | EUR | Equities | Options | Call | FTMIB C 12917.659 25 - 5761 | 24 JUN 25 | C | E | 12917.6591840000 | XXXX | Internal	2020-08-31	0.18580146494132804	5989.51983479472	2020-08-28	76a747fe-bb6c-11ea-a390-a48e539180ad
VOL_FVO_PRIMARIO | EUR | Equities | Options | Call | FTMIB C 12917.659 26 - 5761 | 24 JUN 26 | C | E | 12917.6591840000 | XXXX | Internal	2020-08-31	0.18580146494132804	5921.121071609439	2020-08-28	76a80c3e-bb6c-11ea-a390-a48e539180ad
BT | EUR | Equities | Equities | Common/Ordinary shares | MARR | MTAA | BIT MTA	2020-08-28	0	0	2020-08-28	efa0c93a-1f2a-11e9-a2d0-b3645e528b7a
VOL_FVO_PRIMARIO | USD | Equities | Options | Call | S&P500 C 2180.856 27 - 5799 | 28 JUL 27 | C | E | 2180.8557040000 | XXXX | Internal	2020-08-28	-219.88936511042093	-8.24731798135996	2020-08-28	4e713194-d5b3-11ea-a8a0-93c029c7371a
VOL_FVO_PRIMARIO | USD | Equities | Options | Call | S&P500 C 2746.56 26 - 5567 | 05 MAR 26 | C | E | 2746.5600000000 | XXXX | Internal	2020-08-28	-33500.45147384364	-23.325239587893417	2020-08-28	7f20a998-6301-11ea-b6e0-21f801bdce02
VOL_FVO_PRIMARIO | EUR | Equities | Options | Call | 0_EUR_SELDIV C 847.889 24 - 5655 | 29 APR 24 | C | E | 847.8890590000 | XXXX | Internal	2020-08-28	-957.6377804162712	-1048.1847866155208	2020-08-28	39e1ab42-8e31-11ea-82f0-16bc4e268204
VOL_FVO_PRIMARIO | EUR | Equities | Options | Call | DJES50 C 4195.652 25 - 5631 | 17 APR 25 | C | E | 4195.6520000000 | XXXX | Internal	2020-08-28	2620.9037355815044	-338.71258999638064	2020-08-28	8c715142-8548-11ea-b480-2fb2cc0a828d
VOL_FVO_PRIMARIO | EUR | Equities | Options | Call | 0_EUR_SELDIV C 1194.066 27 - 5519 | 24 FEB 27 | C | E | 1194.0663670000 | XXXX | Internal	2020-08-28	-4865.801977655066	-0.13411672377479178	2020-08-28	34a682da-5a5e-11ea-ba40-96f751be5152
ETF_DIR | EUR | Equities | Equities | Common/Ordinary shares | S.E.B. | XPAR | Euronext Optiq	2020-08-28	0	0	2020-08-28	6e45fc74-1f2b-11e9-a2d0-b3645e528b7a
ETF_DIR | EUR | Equities | Equities | Common/Ordinary shares | ELN | MTAA | BIT MTA	2020-08-28	0	0	2020-08-28	efa054fa-1f2a-11e9-a2d0-b3645e528b7a
ETF_DIR | EUR | Equities | Equities | Common/Ordinary shares | SOC.GENERAL | XPAR | Euronext Optiq	2020-08-28	0	0	2020-08-28	efa29a76-1f2a-11e9-a2d0-b3645e528b7a
ETF_DIR | USD | Equities | Equities | Common/Ordinary shares | NEWMONT MINING | XNYS | Reuters Elektron	2020-08-28	0	0	2020-08-28	5ac5c352-1f2e-11e9-a2d0-b3645e528b7a
ETF_DIR | EUR | Equities | Equities | Common/Ordinary shares | CONTINENTAL | XETR | Xetra T7	2020-08-28	-10000	85.0689	2020-08-28	efa178b2-1f2a-11e9-a2d0-b3645e528b7a
BT | EUR | Equities | Equities | Common/Ordinary shares | DIB | MTAA | BIT MTA	2020-08-28	0	0	2020-08-28	efa47d50-1f2a-11e9-a2d0-b3645e528b7a
BT | GBP | Equities | Equities | Common/Ordinary shares | NMC HEALTH | XLON | LSE Millennium	2020-08-28	0	0	2020-08-28	5a3a6302-1f2e-11e9-a2d0-b3645e528b7a
BT | EUR | Equities | Equities | Common/Ordinary shares | WIENERBERGER | XVIE | Reuters Elektron	2020-08-28	0	0	2020-08-28	e3307500-1f2b-11e9-a2d0-b3645e528b7a
BT | USD | Equities | Equities | Common/Ordinary shares | MCDONALD'S CORP USD | XNYS | Reuters Elektron	2020-08-28	0	0	2020-08-28	5ab89146-1f2e-11e9-a2d0-b3645e528b7a
VOL_FVO_PRIMARIO | EUR | Equities | Options | Call | 0_EUR_BANK C 36.228 26 - 5609 | 25 MAR 26 | C | E | 36.2284780000 | XXXX | Internal	2020-08-28	-8144.4203165255785	-0.2640248969268243	2020-08-28	23daf06c-73f4-11ea-8b40-9f5ca9b415b9
VOL_FVO_PRIMARIO | EUR | Equities | Options | Call | 0_EUR_BANK C 36.228 27 - 5609 | 25 MAR 27 | C | E | 36.2284780000 | XXXX | Internal	2020-08-28	-8144.4203165255785	-0.2606130322585045	2020-08-28	23eae986-73f4-11ea-8b40-9f5ca9b415b9
ETF_DIR | GBP | Equities | Equities | Common/Ordinary shares | HSBC HLDGS.UK | XLON | LSE Millennium	2020-08-28	0	0	2020-08-28	5a3eb646-1f2e-11e9-a2d0-b3645e528b7a
DISPERSION | EUR | Equities | Equities | Common/Ordinary shares | L'OREAL | XPAR | Euronext Optiq	2020-08-28	0	0	2020-08-28	ef9beed8-1f2a-11e9-a2d0-b3645e528b7a
DISPERSION | USD | Equities | Equities | Common/Ordinary shares | ABBOTT LABS | XNYS | Virtu	2020-08-28	0	0	2020-08-28	24fe37c2-514c-11e9-b8d0-ec23cf8de3db
DISPERSION | EUR | Equities | Options | Put | OESX 202012 P 1500 | 18 DEC 20 | P | E | 1500.0000000000 | XEUR | Eurex NTA	2020-08-28	200	3.5	2020-08-28	f3821530-1f30-11e9-a2d0-b3645e528b7a
DISPERSION | EUR | Equities | Equities | Common/Ordinary shares | G | MTAA | BIT MTA	2020-08-28	0	0	2020-08-28	ef9f4880-1f2a-11e9-a2d0-b3645e528b7a
BT | EUR | Equities | Equities | Common/Ordinary shares | ALLIANZ | XETR | Xetra T7	2020-08-28	0	0	2020-08-28	efa1c998-1f2a-11e9-a2d0-b3645e528b7a
BT | EUR | Equities | Equities | Common/Ordinary shares | FPE | XAIM | BIT MTA	2020-08-28	0	0	2020-08-28	efa1439c-1f2a-11e9-a2d0-b3645e528b7a
BT | EUR | Equities | Futures | Financial Futures | FESB 202009 | SEP 20 | XEUR | Eurex NTA	2020-08-28	0	0	2020-08-28	4997fdf0-254c-11ea-af50-2dba816f6810
BT | USD | Equities | Equities | Common/Ordinary shares | ESTEE LAUDER | XNYS | Reuters Elektron	2020-08-28	0	0	2020-08-28	5a5a9f6e-1f2e-11e9-a2d0-b3645e528b7a
VOL_FVO_PRIMARIO | EUR | Equities | Options | Call | 0_EUR_SELDIV C 932.167 23 - 5680 | 23 MAY 23 | C | E | 932.1666060000 | XXXX | Internal	2020-08-28	-7589.929408230701	-17.57677147254306	2020-08-28	33b6ea04-a10d-11ea-bed0-4cac5a82408b
EQ-IMMOBILIA | EUR | Equities | Equities | Units | QFOPI | MIVX | BIT MTA	2020-08-28	35	1109.2685714285687	2020-08-28	efa494de-1f2a-11e9-a2d0-b3645e528b7a
EQ-IMMOBILIA | EUR | Equities | Equities | Units | QFATL | MIVX | BIT MTA	2020-08-28	179	225.55709497206703	2020-08-28	ef9e5560-1f2a-11e9-a2d0-b3645e528b7a
EQ-IMMOBILIA | EUR | Equities | Equities | Units | QFUNO | MIVX | BIT MTA	2020-08-28	130	122.10446153846189	2020-08-28	efa0a982-1f2a-11e9-a2d0-b3645e528b7a
DISPERSION | EUR | Equities | Equities | Common/Ordinary shares | PERNOD | XPAR | Euronext Optiq	2020-08-28	0	0	2020-08-28	6e45b14c-1f2b-11e9-a2d0-b3645e528b7a
FONDI_SPAC | EUR | Equities | Equities | Common/Ordinary shares | CRES | MTAA | BIT MTA	2020-08-31	9289	6.074785229841749	2020-08-28	efa2b51a-1f2a-11e9-a2d0-b3645e528b7a
FONDI_SPAC | EUR | Equities | Options | Call | MIBO0L23000 | 18 DEC 20 | C | E | 23000.0000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	100	130	2020-08-28	4d28dd9a-1f30-11e9-a2d0-b3645e528b7a
BT | EUR | Equities | Equities | Common/Ordinary shares | NAVIGATOR COMP | XLIS | Reuters Elektron	2020-08-28	0	0	2020-08-28	5ae8345a-1f2e-11e9-a2d0-b3645e528b7a
TP-DIREZIONALE | EUR | Equities | Equities | Common/Ordinary shares | RENAULT | XPAR | Euronext Optiq	2020-08-28	0	0	2020-08-28	ef9e4db8-1f2a-11e9-a2d0-b3645e528b7a
VOL_STOCK_SS_PR | EUR | Equities | Miscellaneous | Combined Instruments | EP3 G NOV23 SEMP | ETLX | EuroTLX Equities	2020-08-28	-529	1018.5958128295465	2020-08-28	34394286-1f2e-11e9-a2d0-b3645e528b7a
VOL_STOCK_SS_PR | EUR | Equities | Options | Put | OPT_EPC ENEL JULY22 PUT100 - 4642 | 07 JUL 22 | P | E | 4.8613000000 | XXXX | Internal	2020-08-28	-1408667.1552000002	0.3411901674315654	2020-08-28	bbf2f330-9e9d-11ea-a0a0-6b77645bee53
VOL_STOCK_SS_PR | EUR | Equities | Options | Call | OPT_EPC ENI AUG22 CNP 3Y CAP - 4690 | 13 AUG 21 | C | E | .2610000000 | XXXX | Internal	2020-08-28	-1558322.9502	7.227977855621175	2020-08-28	6f55e870-aef6-11ea-8700-3d076c78611f
VOL_STOCK_SS_PR | EUR | Equities | Options | Put | OPT_EPC G JUN21 PUT ATM IPB - 4613 | 29 JUN 21 | P | E | 14.6000000000 | XXXX | Internal	2020-08-28	-192739.7241	2.890197202049999	2020-08-28	fd013f8a-aef1-11ea-8700-3d076c78611f
VOL_STOCK_SS_PR | EUR | Equities | Options | Call | OPT_EP3 G SEPT20 CALL148 - 3889 | 25 SEP 20 | C | E | 16.1616000000 | XXXX | Internal	2020-08-28	-22069.596690000002	0.10581586759389375	2020-08-28	bb9f24c6-9e9d-11ea-a0a0-6b77645bee53
VOL_STOCK_SS_PR | EUR | Equities | Options | Put | OPT_EPC ENEL JULY22 PUT95 - 4642 | 07 JUL 22 | P | E | 4.6183000000 | XXXX | Internal	2020-08-28	1408667.1552000002	0.28805937003320586	2020-08-28	bbf37ad0-9e9d-11ea-a0a0-6b77645bee53
FONDI_SPAC | EUR | Equities | Rights | Warrants | WSCF | XAIM | BIT MTA	2020-08-28	168958	0.026620644183761633	2020-08-28	4b8f91e4-01f3-11ea-ade0-0187e19062a0
FONDI_SPAC | EUR | Equities | Options | Call | OESX 202011 C 3400 | 20 NOV 20 | C | E | 3400.0000000000 | XEUR | Eurex NTA	2020-08-28	200	62.5	2020-08-28	dfd4c492-a06c-11ea-bbd0-26e992addfbf
FONDI_SPAC | USD | Equities | Equities | Common/Ordinary shares | EDTCH HL ACQ UNT | XNAS | Reuters Elektron	2020-08-28	-1	1065.6000000000058	2020-08-28	25254330-514c-11e9-b8d0-ec23cf8de3db
FONDI_SPAC | EUR | Equities | Rights | Warrants | WECNL | MTAA | BIT MTA	2020-08-28	189324	-0.0461110421770183	2020-08-28	ef9cd47e-1f2a-11e9-a2d0-b3645e528b7a
FONDI_SPAC | USD | Equities | Equities | Common/Ordinary shares | BURGUNDY TECNOLOGY  | XNAS | Reuters Elektron	2020-08-31	105000	10	2020-08-28	1c68870e-e617-11ea-fe8e-e9a22313ec90
DIRGENERALE | USD | Equities | Equities | Common/Ordinary shares | MICROSOFT USD | XNAS | Virtu	2020-08-28	7450	168.05546845637588	2020-08-28	5a59e6b4-1f2e-11e9-a2d0-b3645e528b7a
DIRGENERALE | EUR | Equities | Equities | Common/Ordinary shares | CAI | MTAA | BIT MTA	2020-08-28	0	0	2020-08-28	efa2adb8-1f2a-11e9-a2d0-b3645e528b7a
DIRGENERALE | USD | Equities | Equities | Common/Ordinary shares | TEVA PHRMA INDUS | XNYS | Virtu	2020-08-28	0	0	2020-08-28	5a71a6aa-1f2e-11e9-a2d0-b3645e528b7a
DIRGENERALE | EUR | Equities | Options | Call | OESB 202012 C 72.5 | 18 DEC 20 | C | E | 72.5000000000 | XEUR | Eurex NTA	2020-08-28	-2500	1.405	2020-08-28	ad8175f6-bcb6-11ea-af50-dc821a528f41
DIRGENERALE | EUR | Equities | Equities | Common/Ordinary shares | GHC | MTAA | BIT MTA	2020-08-28	0	0	2020-08-28	ef9fa83e-1f2a-11e9-a2d0-b3645e528b7a
DIRGENERALE | EUR | Equities | Equities | Common/Ordinary shares | BMPS | MTAA | BIT MTA	2020-08-28	0	0	2020-08-28	ef9ee3e0-1f2a-11e9-a2d0-b3645e528b7a
DIRGENERALE | EUR | Equities | Equities | Common/Ordinary shares | CNHI | MTAA | BIT MTA	2020-08-28	0	0	2020-08-28	efa48962-1f2a-11e9-a2d0-b3645e528b7a
VOL_STCK_AA_SEC | EUR | Equities | Miscellaneous | Combined Instruments | EP SD3E MAR26 FID | SEDX | BIT SEDEX	2020-08-28	0	0	2020-08-28	4ce5bcc4-e59e-11e9-8320-5149c5b639d8
VOL_STCK_AA_SEC | EUR | Equities | Miscellaneous | Combined Instruments | EP3 SD3E JAN25 BDT | ETLX | EuroTLX Equities	2020-08-28	0	0	2020-08-28	34281448-1f2e-11e9-a2d0-b3645e528b7a
VOL_STCK_AA_SEC | EUR | Equities | Miscellaneous | Combined Instruments | EPC SD3E MAY25 BDT | ETLX | EuroTLX Equities	2020-08-28	0	0	2020-08-28	34185f4e-1f2e-11e9-a2d0-b3645e528b7a
VOL_STCK_AA_SEC | EUR | Equities | Miscellaneous | Combined Instruments | EP3 SD3E OCT24 BDT | ETLX | EuroTLX Equities	2020-09-01	0	0	2020-08-28	342e7072-1f2e-11e9-a2d0-b3645e528b7a
VOL_STCK_AA_SEC | EUR | Equities | Miscellaneous | Combined Instruments | CERT SD3E APR26 BDT | SEDX | BIT SEDEX	2020-09-01	0	0	2020-08-28	196a3d22-6fc2-11e9-a250-f628c381b22f
FONDI_SPAC | USD | Equities | Equities | Common/Ordinary shares | GRAF INDSTRL UNT | XNYS | Virtu	2020-08-28	-73034	12.05767710929156	2020-08-28	2517098c-514c-11e9-b8d0-ec23cf8de3db
EPSILON | USD | Equities | Equities | Common/Ordinary shares | Peloton Interactive Inc | XNAS | Reuters Elektron	2020-08-28	0	0	2020-08-28	c5520ccd-e39d-11e9-9e3e-3ecb3bb95989
