POSPRICE	BASECURR_PORTCURR	POSITIONID	F_PURGED	QUANTITY	QUANTITY_BUY	QUOTCURR_PORTCURR	POSPRICE_BUY	PORTFOLIOID	QUANTITY_SELL	CURRENCY	SSL_SNAPSHOT_DATE	SSL_FEID	POSPRICE_SELL	FIID	PORTFOLIOID_FE	REF_DATE	POSITIONID_FE	INSTRUMENT_FE	MFAMILY	MGROUP	MTYPE	PL_KEY_FE	RSKSECTION	TYPOLOGY	USAGE	INTRADAY	QUANTITY_LIVE	SRC_ENTITYID	EQUIVALENT_POSITION
0.0000000000		SCALPING | EUR | Equities | Options | Put | LHA 202312 P 14 | 15 DEC 23 | P | A | 14.0000000000 | XEUR | Eurex NTA_ffb9ebfc-1f30-11e9-a2d0-b3645e528b7a_TBRX	N	0.0000000000	750.0000000000			SCALPING_TBRX	750.0000000000	EUR	30200831	TBRX		O_ffb9ebfc-1f30-11e9-a2d0-b3645e528b7a_LHA 202312 P 14 | 15 DEC 23 | P | A | 14.0000000000_TBRX	SCALPING	20200831	SCALPING | EUR | Equities | Options | Put | LHA 202312 P 14 | 15 DEC 23 | P | A | 14.0000000000 | XEUR | Eurex NTA	LHA 202312 P 14	Equities	Options	Put	XEUR						INTESA SANPAOLO SPA - MILANO	
0.0000000000		BASKETRADING | EUR | Equities | Equities | Common/Ordinary shares | JUVE | MTAA | BIT MTA_ef9bfad6-1f2a-11e9-a2d0-b3645e528b7a_TBRX	N	0.0000000000	79058.0000000000			BASKETRADING_TBRX	79058.0000000000	EUR	30200831	TBRX		L_S_ef9bfad6-1f2a-11e9-a2d0-b3645e528b7a_JUVE_TBRX	BASKETRADING	20200831	BASKETRADING | EUR | Equities | Equities | Common/Ordinary shares | JUVE | MTAA | BIT MTA	JUVE	Equities	Equities	Common/Ordinary shares	MTAA						INTESA SANPAOLO SPA - MILANO	
0.6642150175		EQ-INDEXVOL2 | EUR | Equities | Options | Put | OEXD 202112 P 100 | 17 DEC 21 | P | E | 100.0000000000 | XEUR | Eurex NTA_f37ef594-1f30-11e9-a2d0-b3645e528b7a_TBRX	N	1000.0000000000	1000.0000000000			EQ-INDEXVOL2_TBRX	0.0000000000	EUR	30200831	TBRX		O_f37ef594-1f30-11e9-a2d0-b3645e528b7a_OEXD 202112 P 100 | 17 DEC 21 | P | E | 100.0000000000_TBRX	EQ-INDEXVOL2	20200831	EQ-INDEXVOL2 | EUR | Equities | Options | Put | OEXD 202112 P 100 | 17 DEC 21 | P | E | 100.0000000000 | XEUR | Eurex NTA	OEXD 202112 P 100	Equities	Options	Put	XEUR						INTESA SANPAOLO SPA - MILANO	
1.0568198600		EQSSVOLOTC | EUR | Equities | Options | Call | ENEL FEB24 CALL 2.63 OTC - EPSILON | 12 FEB 24 | C | E | 2.6300000000 | None | OTC Derivatives_c11da798-7710-11e9-9400-98972329be46_TBRX	N	-32319.3889500000	34220.5350000000			EQSSVOLOTC_TBRX	66539.9239500000	EUR	30200831	TBRX		O_c11da798-7710-11e9-9400-98972329be46_ENEL FEB24 CALL 2.63 OTC - EPSILON | 12 FEB 24 | C | E | 2.6300000000_TBRX	EQSSVOLOTC	20200831	EQSSVOLOTC | EUR | Equities | Options | Call | ENEL FEB24 CALL 2.63 OTC - EPSILON | 12 FEB 24 | C | E | 2.6300000000 | None | OTC Derivatives	ENEL FEB24 CALL 2.63 OTC - EPSILON	Equities	Options	Call	None						INTESA SANPAOLO SPA - MILANO	
405.4098481861		VOL_STCK_AA_PR | EUR | Equities | Options | Call | OPT_CERT SD3E NOV25 BDT CALL50 4Y - 4791 | 24 NOV 22 | C | E | 952.7500000000 | XXXX | Internal_bc1a660e-9e9d-11ea-a0a0-6b77645bee53_TBRX	N	2323.5964451700	2365.2180952400			VOL_STCK_AA_PR_TBRX	41.6216500700	EUR	30200831	TBRX		O_bc1a660e-9e9d-11ea-a0a0-6b77645bee53_OPT_CERT SD3E NOV25 BDT CALL50 4Y - 4791 | 24 NOV 22 | C | E | 952.7500000000_TBRX	VOL_STCK_AA_PR	20200831	VOL_STCK_AA_PR | EUR | Equities | Options | Call | OPT_CERT SD3E NOV25 BDT CALL50 4Y - 4791 | 24 NOV 22 | C | E | 952.7500000000 | XXXX | Internal	OPT_CERT SD3E NOV25 BDT CALL50 4Y - 4791	Equities	Options	Call	XXXX						INTESA SANPAOLO SPA - MILANO	
0.0000000000		RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | NATL FUEL GAS CO | XNYS | Reuters Elektron_250d1eb8-514c-11e9-b8d0-ec23cf8de3db_TBRX	N	0.0000000000	1291.0000000000			RELATIVE09_TBRX	1291.0000000000	USD	30200831	TBRX		L_S_250d1eb8-514c-11e9-b8d0-ec23cf8de3db_NATL FUEL GAS CO_TBRX	RELATIVE09	20200831	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | NATL FUEL GAS CO | XNYS | Reuters Elektron	NATL FUEL GAS CO	Equities	Equities	Common/Ordinary shares	XNYS						INTESA SANPAOLO SPA - MILANO	
0.0000000000		RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | SUNSTONE HTL INV | XNYS | Reuters Elektron_2511ba68-514c-11e9-b8d0-ec23cf8de3db_TBRX	N	0.0000000000	5663.0000000000			RELATIVE09_TBRX	5663.0000000000	USD	30200831	TBRX		L_S_2511ba68-514c-11e9-b8d0-ec23cf8de3db_SUNSTONE HTL INV_TBRX	RELATIVE09	20200831	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | SUNSTONE HTL INV | XNYS | Reuters Elektron	SUNSTONE HTL INV	Equities	Equities	Common/Ordinary shares	XNYS						INTESA SANPAOLO SPA - MILANO	
0.0000000000		VOL_STOCK_IDX_SEC | EUR | Equities | Miscellaneous | Combined Instruments | EP3 SX5E APR22 BDT | ETLX | EuroTLX Equities_3414f372-1f2e-11e9-a2d0-b3645e528b7a_TBRX	N	0.0000000000	751.0000000000			VOL_STOCK_IDX_SEC_TBRX	751.0000000000	EUR	30200831	TBRX		L_S_3414f372-1f2e-11e9-a2d0-b3645e528b7a_EP3 SX5E APR22 BDT_TBRX	VOL_STOCK_IDX_SEC	20200831	VOL_STOCK_IDX_SEC | EUR | Equities | Miscellaneous | Combined Instruments | EP3 SX5E APR22 BDT | ETLX | EuroTLX Equities	EP3 SX5E APR22 BDT	Equities	Miscellaneous	Combined Instruments	ETLX						INTESA SANPAOLO SPA - MILANO	
0.0000000000		EQ-TLX | USD | Equities | Equities | Common/Ordinary shares | ADOBE USD | XNAS | Virtu_5b039308-1f2e-11e9-a2d0-b3645e528b7a_TBRX	N	0.0000000000	1.0000000000			EQ-TLX_TBRX	1.0000000000	USD	30200831	TBRX		L_S_5b039308-1f2e-11e9-a2d0-b3645e528b7a_ADOBE USD_TBRX	EQ-TLX	20200831	EQ-TLX | USD | Equities | Equities | Common/Ordinary shares | ADOBE USD | XNAS | Virtu	ADOBE USD	Equities	Equities	Common/Ordinary shares	XNAS						INTESA SANPAOLO SPA - MILANO	
0.0000000000		BT | USD | Equities | Collective investment vehicles | ETF | SPDR ENERGY SEL | ARCX | Virtu_5acf6c72-1f2e-11e9-a2d0-b3645e528b7a_TBRX	N	0.0000000000	17400.0000000000			BT_TBRX	17400.0000000000	USD	30200831	TBRX		L_S_5acf6c72-1f2e-11e9-a2d0-b3645e528b7a_SPDR ENERGY SEL_TBRX	BT	20200831	BT | USD | Equities | Collective investment vehicles | ETF | SPDR ENERGY SEL | ARCX | Virtu	SPDR ENERGY SEL	Equities	Collective investment vehicles	ETF	ARCX						INTESA SANPAOLO SPA - MILANO	
40.9762894737		STRATEGIC | USD | Equities | Equities | Common/Ordinary shares | KROGER CO | XNYS | Virtu_5b18f8ec-1f2e-11e9-a2d0-b3645e528b7a_TBRX	N	-1900.0000000000	9000.0000000000			STRATEGIC_TBRX	10900.0000000000	USD	30200831	TBRX		L_S_5b18f8ec-1f2e-11e9-a2d0-b3645e528b7a_KROGER CO_TBRX	STRATEGIC	20200831	STRATEGIC | USD | Equities | Equities | Common/Ordinary shares | KROGER CO | XNYS | Virtu	KROGER CO	Equities	Equities	Common/Ordinary shares	XNYS						INTESA SANPAOLO SPA - MILANO	
38.8500000000		STRATEGIC | USD | Equities | Equities | Common/Ordinary shares | Cloudflare | BATY | Virtu_746e1eb6-a990-11ea-252a-4520942be29c_TBRX	N	100.0000000000	100.0000000000			STRATEGIC_TBRX	0.0000000000	USD	30200831	TBRX		L_S_746e1eb6-a990-11ea-252a-4520942be29c_Cloudflare_TBRX	STRATEGIC	20200831	STRATEGIC | USD | Equities | Equities | Common/Ordinary shares | Cloudflare | BATY | Virtu	Cloudflare	Equities	Equities	Common/Ordinary shares	BATY						INTESA SANPAOLO SPA - MILANO	
0.0000000000		DM2 | USD | Equities | Equities | Common/Ordinary shares | BEYOND MEAT INC | XNAS | Virtu_6ee1f4c0-aa3c-11e9-83b0-858d80a69378_TBRX	N	0.0000000000	13000.0000000000			DM2_TBRX	13000.0000000000	USD	30200831	TBRX		L_S_6ee1f4c0-aa3c-11e9-83b0-858d80a69378_BEYOND MEAT INC_TBRX	DM2	20200831	DM2 | USD | Equities | Equities | Common/Ordinary shares | BEYOND MEAT INC | XNAS | Virtu	BEYOND MEAT INC	Equities	Equities	Common/Ordinary shares	XNAS						INTESA SANPAOLO SPA - MILANO	
0.0000000000		BT | USD | Equities | Equities | Common/Ordinary shares | K12 | XNYS | Virtu_cb0ac375-5e31-11ea-c63d-036902a9a7a0_TBRX	N	0.0000000000	3500.0000000000			BT_TBRX	3500.0000000000	USD	30200831	TBRX		L_S_cb0ac375-5e31-11ea-c63d-036902a9a7a0_K12_TBRX	BT	20200831	BT | USD | Equities | Equities | Common/Ordinary shares | K12 | XNYS | Virtu	K12	Equities	Equities	Common/Ordinary shares	XNYS						INTESA SANPAOLO SPA - MILANO	
0.0000000000		ETF_DIR | USD | Equities | Equities | Common/Ordinary shares | DOMINOS PIZZA | XNYS | Virtu_25059a80-514c-11e9-b8d0-ec23cf8de3db_TBRX	N	0.0000000000	3000.0000000000			ETF_DIR_TBRX	3000.0000000000	USD	30200831	TBRX		L_S_25059a80-514c-11e9-b8d0-ec23cf8de3db_DOMINOS PIZZA_TBRX	ETF_DIR	20200831	ETF_DIR | USD | Equities | Equities | Common/Ordinary shares | DOMINOS PIZZA | XNYS | Virtu	DOMINOS PIZZA	Equities	Equities	Common/Ordinary shares	XNYS						INTESA SANPAOLO SPA - MILANO	
0.0000000000		TEAM_STRAT | USD | Equities | Equities | Common/Ordinary shares | ACCURAY ORD | XNAS | Virtu_5a53192e-1f2e-11e9-a2d0-b3645e528b7a_TBRX	N	0.0000000000	10000.0000000000			TEAM_STRAT_TBRX	10000.0000000000	USD	30200831	TBRX		L_S_5a53192e-1f2e-11e9-a2d0-b3645e528b7a_ACCURAY ORD_TBRX	TEAM_STRAT	20200831	TEAM_STRAT | USD | Equities | Equities | Common/Ordinary shares | ACCURAY ORD | XNAS | Virtu	ACCURAY ORD	Equities	Equities	Common/Ordinary shares	XNAS						INTESA SANPAOLO SPA - MILANO	
30.6459000000		TEAM_STRAT | USD | Equities | Collective investment vehicles | ETF | SPDR FINANCL SEL | ARCX | Virtu_5ab7c5f4-1f2e-11e9-a2d0-b3645e528b7a_TBRX	N	50000.0000000000	85000.0000000000			TEAM_STRAT_TBRX	35000.0000000000	USD	30200831	TBRX		L_S_5ab7c5f4-1f2e-11e9-a2d0-b3645e528b7a_SPDR FINANCL SEL_TBRX	TEAM_STRAT	20200831	TEAM_STRAT | USD | Equities | Collective investment vehicles | ETF | SPDR FINANCL SEL | ARCX | Virtu	SPDR FINANCL SEL	Equities	Collective investment vehicles	ETF	ARCX						INTESA SANPAOLO SPA - MILANO	
29.9900000000		STRATEGIC | USD | Equities | Equities | Common/Ordinary shares | AT&T USD | XNAS | Virtu_5b264420-1f2e-11e9-a2d0-b3645e528b7a_TBRX	N	1399.0000000000	1399.0000000000			STRATEGIC_TBRX	0.0000000000	USD	30200831	TBRX		L_S_5b264420-1f2e-11e9-a2d0-b3645e528b7a_AT&T USD_TBRX	STRATEGIC	20200831	STRATEGIC | USD | Equities | Equities | Common/Ordinary shares | AT&T USD | XNAS | Virtu	AT&T USD	Equities	Equities	Common/Ordinary shares	XNAS						INTESA SANPAOLO SPA - MILANO	
0.0000000000		SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | ACTIVISIN BLIZRD | XNAS | Virtu_5b213084-1f2e-11e9-a2d0-b3645e528b7a_TBRX	N	0.0000000000	3000.0000000000			SYST_VOL_TBRX	3000.0000000000	USD	30200831	TBRX		L_S_5b213084-1f2e-11e9-a2d0-b3645e528b7a_ACTIVISIN BLIZRD_TBRX	SYST_VOL	20200831	SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | ACTIVISIN BLIZRD | XNAS | Virtu	ACTIVISIN BLIZRD	Equities	Equities	Common/Ordinary shares	XNAS						INTESA SANPAOLO SPA - MILANO	
349.4915000000		ALPHA_SHORT | USD | Equities | Equities | Common/Ordinary shares | DOMINOS PIZZA | XNYS | Virtu_25059a80-514c-11e9-b8d0-ec23cf8de3db_TBRX	N	2400.0000000000	6400.0000000000			ALPHA_SHORT_TBRX	4000.0000000000	USD	30200831	TBRX		L_S_25059a80-514c-11e9-b8d0-ec23cf8de3db_DOMINOS PIZZA_TBRX	ALPHA_SHORT	20200831	ALPHA_SHORT | USD | Equities | Equities | Common/Ordinary shares | DOMINOS PIZZA | XNYS | Virtu	DOMINOS PIZZA	Equities	Equities	Common/Ordinary shares	XNYS						INTESA SANPAOLO SPA - MILANO	
225.1125251172		EQ-TLX | EUR | Equities | Equities | Common/Ordinary shares | TESLA EUR | ETLX | EuroTLX Equities_ef9f36a6-1f2a-11e9-a2d0-b3645e528b7a_TBRX	N	1493.0000000000	4380.0000000000			EQ-TLX_TBRX	2887.0000000000	EUR	30200831	TBRX		L_S_ef9f36a6-1f2a-11e9-a2d0-b3645e528b7a_TESLA EUR_TBRX	EQ-TLX	20200831	EQ-TLX | EUR | Equities | Equities | Common/Ordinary shares | TESLA EUR | ETLX | EuroTLX Equities	TESLA EUR	Equities	Equities	Common/Ordinary shares	ETLX						INTESA SANPAOLO SPA - MILANO	
4.0243404962		BASKETRADING | EUR | Equities | Equities | Common/Ordinary shares | BMED | MTAA | BIT MTA_ef9fe1dc-1f2a-11e9-a2d0-b3645e528b7a_TBRX	N	29504.0000000000	32211.0000000000			BASKETRADING_TBRX	2707.0000000000	EUR	30200831	TBRX		L_S_ef9fe1dc-1f2a-11e9-a2d0-b3645e528b7a_BMED_TBRX	BASKETRADING	20200831	BASKETRADING | EUR | Equities | Equities | Common/Ordinary shares | BMED | MTAA | BIT MTA	BMED	Equities	Equities	Common/Ordinary shares	MTAA						INTESA SANPAOLO SPA - MILANO	
3.5844146756		VOL_STOCK_IDX_PR | EUR | Equities | Options | Call | OPT_SX5E APR22 CCAP - 4521 | 07 APR 22 | C | E | 4711.1286000000 | XXXX | Internal_bbed55d8-9e9d-11ea-a0a0-6b77645bee53_TBRX	N	-10207.1151000000	943.6492450000			VOL_STOCK_IDX_PR_TBRX	11150.7643450000	EUR	30200831	TBRX		O_bbed55d8-9e9d-11ea-a0a0-6b77645bee53_OPT_SX5E APR22 CCAP - 4521 | 07 APR 22 | C | E | 4711.1286000000_TBRX	VOL_STOCK_IDX_PR	20200831	VOL_STOCK_IDX_PR | EUR | Equities | Options | Call | OPT_SX5E APR22 CCAP - 4521 | 07 APR 22 | C | E | 4711.1286000000 | XXXX | Internal	OPT_SX5E APR22 CCAP - 4521	Equities	Options	Call	XXXX						INTESA SANPAOLO SPA - MILANO	
49.4225000000		EQSSVOLOTC | EUR | Equities | Equities | Common/Ordinary shares | TOTAL | XPAR | Euronext Optiq_ef9c7be6-1f2a-11e9-a2d0-b3645e528b7a_TBRX	N	-327500.0000000000	0.0000000000			EQSSVOLOTC_TBRX	327500.0000000000	EUR	30200831	TBRX		L_S_ef9c7be6-1f2a-11e9-a2d0-b3645e528b7a_TOTAL_TBRX	EQSSVOLOTC	20200831	EQSSVOLOTC | EUR | Equities | Equities | Common/Ordinary shares | TOTAL | XPAR | Euronext Optiq	TOTAL	Equities	Equities	Common/Ordinary shares	XPAR						INTESA SANPAOLO SPA - MILANO	
0.0000000000		EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06113 | SEDX | BIT SEDEX_d3da07d2-5211-11ea-8640-38c7f938b954_TBRX	N	0.0000000000	50000.0000000000			EQ_SSVOL_TBRX	50000.0000000000	EUR	30200831	TBRX		L_S_d3da07d2-5211-11ea-8640-38c7f938b954_I06113_TBRX	EQ_SSVOL	20200831	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06113 | SEDX | BIT SEDEX	I06113	Equities	Rights	Warrants Call	SEDX						INTESA SANPAOLO SPA - MILANO	
0.0134743182		EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06437 | SEDX | BIT SEDEX_b3e087b2-90e6-11ea-b430-b3e2b66d25c3_TBRX	N	-770000.0000000000	209450.0000000000			EQ_SSVOL_TBRX	979450.0000000000	EUR	30200831	TBRX		L_S_b3e087b2-90e6-11ea-b430-b3e2b66d25c3_I06437_TBRX	EQ_SSVOL	20200831	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06437 | SEDX | BIT SEDEX	I06437	Equities	Rights	Warrants Call	SEDX						INTESA SANPAOLO SPA - MILANO	
0.0000000000		RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | Coca-Cola Femsa SAB de CV | XNYS | Reuters Elektron_a8c440a1-3d16-11ea-29eb-cbc66dd5ac8f_TBRX	N	0.0000000000	807.0000000000			RELATIVE09_TBRX	807.0000000000	USD	30200831	TBRX		L_S_a8c440a1-3d16-11ea-29eb-cbc66dd5ac8f_Coca-Cola Femsa SAB de CV_TBRX	RELATIVE09	20200831	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | Coca-Cola Femsa SAB de CV | XNYS | Reuters Elektron	Coca-Cola Femsa SAB de CV	Equities	Equities	Common/Ordinary shares	XNYS						INTESA SANPAOLO SPA - MILANO	
267.6829268293		EQ-TLX | EUR | Equities | Equities | Common/Ordinary shares | BIOGEN EUR | ETLX | EuroTLX Equities_e3599bba-1f2b-11e9-a2d0-b3645e528b7a_TBRX	N	-41.0000000000	30.0000000000			EQ-TLX_TBRX	71.0000000000	EUR	30200831	TBRX		L_S_e3599bba-1f2b-11e9-a2d0-b3645e528b7a_BIOGEN EUR_TBRX	EQ-TLX	20200831	EQ-TLX | EUR | Equities | Equities | Common/Ordinary shares | BIOGEN EUR | ETLX | EuroTLX Equities	BIOGEN EUR	Equities	Equities	Common/Ordinary shares	ETLX						INTESA SANPAOLO SPA - MILANO	
4.4379672625		BT | EUR | Equities | Equities | Common/Ordinary shares | SRG | MTAA | BIT MTA_ef9c4ce8-1f2a-11e9-a2d0-b3645e528b7a_TBRX	N	80000.0000000000	112000.0000000000			BT_TBRX	32000.0000000000	EUR	30200831	TBRX		L_S_ef9c4ce8-1f2a-11e9-a2d0-b3645e528b7a_SRG_TBRX	BT	20200831	BT | EUR | Equities | Equities | Common/Ordinary shares | SRG | MTAA | BIT MTA	SRG	Equities	Equities	Common/Ordinary shares	MTAA						INTESA SANPAOLO SPA - MILANO	
1.7875000000		EQ_SSVOL | EUR | Equities | Options | Put | FCA0X12.50 | 18 DEC 20 | P | A | 12.5000000000 | XDMI | Borsa Italiana IDEM_ff9bdd90-2553-11ea-af50-2dba816f6810_TBRX	N	50.0000000000	150.0000000000			EQ_SSVOL_TBRX	100.0000000000	EUR	30200831	TBRX		O_ff9bdd90-2553-11ea-af50-2dba816f6810_FCA0X12.50 | 18 DEC 20 | P | A | 12.5000000000_TBRX	EQ_SSVOL	20200831	EQ_SSVOL | EUR | Equities | Options | Put | FCA0X12.50 | 18 DEC 20 | P | A | 12.5000000000 | XDMI | Borsa Italiana IDEM	FCA0X12.50	Equities	Options	Put	XDMI						INTESA SANPAOLO SPA - MILANO	
0.8062500000		EQ_SSVOL | EUR | Equities | Options | Put | ATL0V13.50 | 16 OCT 20 | P | A | 13.5000000000 | XDMI | Borsa Italiana IDEM_479b5f4a-ca4e-11ea-bfb0-7047c6039bd4_TBRX	N	30.0000000000	30.0000000000			EQ_SSVOL_TBRX	0.0000000000	EUR	30200831	TBRX		O_479b5f4a-ca4e-11ea-bfb0-7047c6039bd4_ATL0V13.50 | 16 OCT 20 | P | A | 13.5000000000_TBRX	EQ_SSVOL	20200831	EQ_SSVOL | EUR | Equities | Options | Put | ATL0V13.50 | 16 OCT 20 | P | A | 13.5000000000 | XDMI | Borsa Italiana IDEM	ATL0V13.50	Equities	Options	Put	XDMI						INTESA SANPAOLO SPA - MILANO	
0.0000000000		RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | BILIBILI INC ADS | XNAS | Reuters Elektron_5a44aec0-1f2e-11e9-a2d0-b3645e528b7a_TBRX	N	0.0000000000	785.0000000000			RELATIVE09_TBRX	785.0000000000	USD	30200831	TBRX		L_S_5a44aec0-1f2e-11e9-a2d0-b3645e528b7a_BILIBILI INC ADS_TBRX	RELATIVE09	20200831	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | BILIBILI INC ADS | XNAS | Reuters Elektron	BILIBILI INC ADS	Equities	Equities	Common/Ordinary shares	XNAS						INTESA SANPAOLO SPA - MILANO	
0.0000000000		BT | EUR | Equities | Equities | Common/Ordinary shares | WIENERBERGER | XVIE | Reuters Elektron_e3307500-1f2b-11e9-a2d0-b3645e528b7a_TBRX	N	0.0000000000	5000.0000000000			BT_TBRX	5000.0000000000	EUR	30200831	TBRX		L_S_e3307500-1f2b-11e9-a2d0-b3645e528b7a_WIENERBERGER_TBRX	BT	20200831	BT | EUR | Equities | Equities | Common/Ordinary shares | WIENERBERGER | XVIE | Reuters Elektron	WIENERBERGER	Equities	Equities	Common/Ordinary shares	XVIE						INTESA SANPAOLO SPA - MILANO	
242.0000000000		EQ-INDEXVOL2 | EUR | Equities | Options | Put | MIBO0V18000 | 16 OCT 20 | P | E | 18000.0000000000 | XDMI | Borsa Italiana IDEM_3f038bbe-ca4e-11ea-bfb0-7047c6039bd4_TBRX	N	1.0000000000	1.0000000000			EQ-INDEXVOL2_TBRX	0.0000000000	EUR	30200831	TBRX		O_3f038bbe-ca4e-11ea-bfb0-7047c6039bd4_MIBO0V18000 | 16 OCT 20 | P | E | 18000.0000000000_TBRX	EQ-INDEXVOL2	20200831	EQ-INDEXVOL2 | EUR | Equities | Options | Put | MIBO0V18000 | 16 OCT 20 | P | E | 18000.0000000000 | XDMI | Borsa Italiana IDEM	MIBO0V18000	Equities	Options	Put	XDMI						INTESA SANPAOLO SPA - MILANO	
5.7197921758		EQ_SSVOL | EUR | Equities | Options | Call | SAP 202012 C 130 | 18 DEC 20 | C | A | 130.0000000000 | XEUR | Eurex NTA_19caad68-76d1-11e9-8630-d2c10806ad2d_TBRX	N	50.0000000000	50.0000000000			EQ_SSVOL_TBRX	0.0000000000	EUR	30200831	TBRX		O_19caad68-76d1-11e9-8630-d2c10806ad2d_SAP 202012 C 130 | 18 DEC 20 | C | A | 130.0000000000_TBRX	EQ_SSVOL	20200831	EQ_SSVOL | EUR | Equities | Options | Call | SAP 202012 C 130 | 18 DEC 20 | C | A | 130.0000000000 | XEUR | Eurex NTA	SAP 202012 C 130	Equities	Options	Call	XEUR						INTESA SANPAOLO SPA - MILANO	
1017.1086918497		VOL_STOCK_IDX_PR | EUR | Equities | Miscellaneous | Combined Instruments | EPC SX5E OCT23 IPB | SEDX | BIT SEDEX_ef538946-1f2e-11e9-a2d0-b3645e528b7a_TBRX	N	-18230.0000000000	3001.0000000000			VOL_STOCK_IDX_PR_TBRX	21231.0000000000	EUR	30200831	TBRX		L_S_ef538946-1f2e-11e9-a2d0-b3645e528b7a_EPC SX5E OCT23 IPB_TBRX	VOL_STOCK_IDX_PR	20200831	VOL_STOCK_IDX_PR | EUR | Equities | Miscellaneous | Combined Instruments | EPC SX5E OCT23 IPB | SEDX | BIT SEDEX	EPC SX5E OCT23 IPB	Equities	Miscellaneous	Combined Instruments	SEDX						INTESA SANPAOLO SPA - MILANO	
1.3015094340		EQ_SSVOL | EUR | Equities | Options | Call | SIE 202009 C 115 | 18 SEP 20 | C | A | 115.0000000000 | XEUR | Eurex NTA_3d3fbcb8-11a7-11ea-a910-27c69e50237a_TBRX	N	583.0000000000	583.0000000000			EQ_SSVOL_TBRX	0.0000000000	EUR	30200831	TBRX		O_3d3fbcb8-11a7-11ea-a910-27c69e50237a_SIE 202009 C 115 | 18 SEP 20 | C | A | 115.0000000000_TBRX	EQ_SSVOL	20200831	EQ_SSVOL | EUR | Equities | Options | Call | SIE 202009 C 115 | 18 SEP 20 | C | A | 115.0000000000 | XEUR | Eurex NTA	SIE 202009 C 115	Equities	Options	Call	XEUR						INTESA SANPAOLO SPA - MILANO	
0.0000000000		RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | AVERGRAD | XNYS | Reuters Elektron_55a5a184-6809-11e9-b5c0-567da512d6fc_TBRX	N	0.0000000000	748.0000000000			RELATIVE09_TBRX	748.0000000000	USD	30200831	TBRX		L_S_55a5a184-6809-11e9-b5c0-567da512d6fc_AVERGRAD_TBRX	RELATIVE09	20200831	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | AVERGRAD | XNYS | Reuters Elektron	AVERGRAD	Equities	Equities	Common/Ordinary shares	XNYS						INTESA SANPAOLO SPA - MILANO	
0.0000000000		EPSILON | EUR | Equities | Equities | Common/Ordinary shares | 1UD | XETR | Xetra T7_2e2db346-de86-11e9-aa30-0f30bc25b079_TBRX	N	0.0000000000	9200.0000000000			EPSILON_TBRX	9200.0000000000	EUR	30200831	TBRX		L_S_2e2db346-de86-11e9-aa30-0f30bc25b079_1UD_TBRX	EPSILON	20200831	EPSILON | EUR | Equities | Equities | Common/Ordinary shares | 1UD | XETR | Xetra T7	1UD	Equities	Equities	Common/Ordinary shares	XETR						INTESA SANPAOLO SPA - MILANO	
71.9549481240		EQ-INDEXVOL2 | EUR | Equities | Options | Put | OESX 202612 P 1400 | 18 DEC 26 | P | E | 1400.0000000000 | XEUR | Eurex NTA_f9fdc5ee-1f30-11e9-a2d0-b3645e528b7a_TBRX	N	6.0000000000	6.0000000000			EQ-INDEXVOL2_TBRX	0.0000000000	EUR	30200831	TBRX		O_f9fdc5ee-1f30-11e9-a2d0-b3645e528b7a_OESX 202612 P 1400 | 18 DEC 26 | P | E | 1400.0000000000_TBRX	EQ-INDEXVOL2	20200831	EQ-INDEXVOL2 | EUR | Equities | Options | Put | OESX 202612 P 1400 | 18 DEC 26 | P | E | 1400.0000000000 | XEUR | Eurex NTA	OESX 202612 P 1400	Equities	Options	Put	XEUR						INTESA SANPAOLO SPA - MILANO	
0.6200000000		EQ_SSVOL | EUR | Equities | Options | Put | FCA0U8.40 | 18 SEP 20 | P | A | 8.4000000000 | XDMI | Borsa Italiana IDEM_b391b4ea-de92-11e9-aa30-0f30bc25b079_TBRX	N	150.0000000000	150.0000000000			EQ_SSVOL_TBRX	0.0000000000	EUR	30200831	TBRX		O_b391b4ea-de92-11e9-aa30-0f30bc25b079_FCA0U8.40 | 18 SEP 20 | P | A | 8.4000000000_TBRX	EQ_SSVOL	20200831	EQ_SSVOL | EUR | Equities | Options | Put | FCA0U8.40 | 18 SEP 20 | P | A | 8.4000000000 | XDMI | Borsa Italiana IDEM	FCA0U8.40	Equities	Options	Put	XDMI						INTESA SANPAOLO SPA - MILANO	
