INSTRUMENTID_FE	REF_DATE	QUANTITYFACTOR	FIID	SSL_FEID	SSL_SNAPSHOT_DATE	COMPONENT_FIID	COMPONENT_INSTRUMENTID_FE
I05387	20200831	0.2975260000	L_S_af9dc2b4-ba9f-11e9-a020-091cb4b8f405_I05387_TBRX	TBRX	30200831	O_bbf047ee-7710-11e9-9400-98972329be46_SX5E MAY24 P100 BOND | 08 MAY 24 | P | E | 3361.0500000000_TBRX	SX5E MAY24 P100 BOND | 08 MAY 24 | P | E | 3361.0500000000
I05387	20200831	-0.2975260000	L_S_af9dc2b4-ba9f-11e9-a020-091cb4b8f405_I05387_TBRX	TBRX	30200831	O_bbf1c178-7710-11e9-9400-98972329be46_SX5E MAY24 PATM | 08 MAY 24 | P | E | 3361.0500000000_TBRX	SX5E MAY24 PATM | 08 MAY 24 | P | E | 3361.0500000000
I05387	20200831	-0.2975260000	L_S_af9dc2b4-ba9f-11e9-a020-091cb4b8f405_I05387_TBRX	TBRX	30200831	O_bbf3b4c4-7710-11e9-9400-98972329be46_SX5E MAY24 CCAP | 08 MAY 24 | C | E | 5176.0170000000_TBRX	SX5E MAY24 CCAP | 08 MAY 24 | C | E | 5176.0170000000
EP SD3E FEB23 FID BOND	20200831	-0.0471270000	L_S_b240bb66-7710-11e9-9400-98972329be46_EP SD3E FEB23 FID BOND_TBRX	TBRX	30200831	O_b23f01a4-7710-11e9-9400-98972329be46_FTMIB NOV24 C100 BOND | 06 NOV 24 | C | E | 21219.1400000000_TBRX	FTMIB NOV24 C100 BOND | 06 NOV 24 | C | E | 21219.1400000000
EP SD3E FEB23 FID BOND	20200831	0.0471270000	L_S_b240bb66-7710-11e9-9400-98972329be46_EP SD3E FEB23 FID BOND_TBRX	TBRX	30200831	O_b23f8494-7710-11e9-9400-98972329be46_FTMIB NOV24 CATM | 06 NOV 24 | C | E | 21219.1400000000_TBRX	FTMIB NOV24 CATM | 06 NOV 24 | C | E | 21219.1400000000
EP SD3E FEB23 FID	20200831	0.5170920000	L_S_b4d6a5d0-416d-11e9-9360-37331ad62bfb_EP SD3E FEB23 FID_TBRX	TBRX	30200831	O_896dc3a3-62b4-11e9-b160-4ad6f9df0bf5_SD3E FEB23 C0 BOND | 27 FEB 23 | C | E | .0001000000_TBRX	SD3E FEB23 C0 BOND | 27 FEB 23 | C | E | .0001000000
EP SD3E FEB23 FID	20200831	0.5170920000	L_S_b4d6a5d0-416d-11e9-9360-37331ad62bfb_EP SD3E FEB23 FID_TBRX	TBRX	30200831	O_896f6586-62b4-11e9-b160-4ad6f9df0bf5_SD3E FEB23 P100 BOND | 27 FEB 23 | P | E | 1933.8900000000_TBRX	SD3E FEB23 P100 BOND | 27 FEB 23 | P | E | 1933.8900000000
I05389	20200831	0.2953530000	L_S_c3759d1e-baa1-11e9-a020-091cb4b8f405_I05389_TBRX	TBRX	30200831	O_bf05f79e-7710-11e9-9400-98972329be46_SX5E MAY25 C0 BOND | 13 MAY 25 | C | E | .0001000000_TBRX	SX5E MAY25 C0 BOND | 13 MAY 25 | C | E | .0001000000
I05389	20200831	0.2953530000	L_S_c3759d1e-baa1-11e9-a020-091cb4b8f405_I05389_TBRX	TBRX	30200831	O_bf06a770-7710-11e9-9400-98972329be46_SX5E MAY25 P100 BOND | 13 MAY 25 | P | E | 3385.7800000000_TBRX	SX5E MAY25 P100 BOND | 13 MAY 25 | P | E | 3385.7800000000
I05389	20200831	-0.2510500500	L_S_c3759d1e-baa1-11e9-a020-091cb4b8f405_I05389_TBRX	TBRX	30200831	O_bf083a7c-7710-11e9-9400-98972329be46_SX5E MAY25 CCAP | 13 MAY 25 | C | E | 4401.5140000000_TBRX	SX5E MAY25 CCAP | 13 MAY 25 | C | E | 4401.5140000000
I05388	20200831	-0.2953530000	L_S_c376abb4-baa1-11e9-a020-091cb4b8f405_I05388_TBRX	TBRX	30200831	O_bf0af5a0-7710-11e9-9400-98972329be46_SX5E NOV23 C100 BOND CREDEM | 13 NOV 23 | C | E | 3385.7800000000_TBRX	SX5E NOV23 C100 BOND CREDEM | 13 NOV 23 | C | E | 3385.7800000000
I05388	20200831	0.1772118000	L_S_c376abb4-baa1-11e9-a020-091cb4b8f405_I05388_TBRX	TBRX	30200831	O_bf0b4f5a-7710-11e9-9400-98972329be46_SX5E NOV23 CATM CREDEM | 13 NOV 23 | C | E | 3385.7800000000_TBRX	SX5E NOV23 CATM CREDEM | 13 NOV 23 | C | E | 3385.7800000000
I05388	20200831	-0.1772118000	L_S_c376abb4-baa1-11e9-a020-091cb4b8f405_I05388_TBRX	TBRX	30200831	O_bf0bee42-7710-11e9-9400-98972329be46_SX5E NOV23 CCAP CREDEM | 13 NOV 23 | C | E | 4062.9360000000_TBRX	SX5E NOV23 CCAP CREDEM | 13 NOV 23 | C | E | 4062.9360000000
EPC G JUN21 UBI	20200831	68.4931500000	L_S_cd408070-c347-11ea-98a0-05bde453237d_EPC G JUN21 UBI_TBRX	TBRX	30200831	O_83c07a08-62b4-11e9-b160-4ad6f9df0bf5_EPC G JUN21 CALL0 BOND IPB | 29 JUN 21 | C | E | .0001000000_TBRX	EPC G JUN21 CALL0 BOND IPB | 29 JUN 21 | C | E | .0001000000
EPC G JUN21 UBI	20200831	68.4931500000	L_S_cd408070-c347-11ea-98a0-05bde453237d_EPC G JUN21 UBI_TBRX	TBRX	30200831	O_83c0a5f0-62b4-11e9-b160-4ad6f9df0bf5_EPC G JUN21 PUT100 BOND IPB | 29 JUN 21 | P | E | 14.6000000000_TBRX	EPC G JUN21 PUT100 BOND IPB | 29 JUN 21 | P | E | 14.6000000000
EPC G JUN21 UBI	20200831	-68.4931500000	L_S_cd408070-c347-11ea-98a0-05bde453237d_EPC G JUN21 UBI_TBRX	TBRX	30200831	O_83c0d80e-62b4-11e9-b160-4ad6f9df0bf5_EPC G JUN21 PUT ATM IPB | 29 JUN 21 | P | E | 14.6000000000_TBRX	EPC G JUN21 PUT ATM IPB | 29 JUN 21 | P | E | 14.6000000000
EPC SPX MAY24 ISPB	20200831	0.3633640000	L_S_d5b670e4-88cd-11e9-8d60-1c1d03a602f1_EPC SPX MAY24 ISPB_TBRX	TBRX	30200831	O_35438966-85a9-11e9-bc50-d8e42f759887_SPX MAY24 C0 BOND | 29 MAY 24 | C | E | .0001000000_TBRX	SPX MAY24 C0 BOND | 29 MAY 24 | C | E | .0001000000
EPC SPX MAY24 ISPB	20200831	0.3633640000	L_S_d5b670e4-88cd-11e9-8d60-1c1d03a602f1_EPC SPX MAY24 ISPB_TBRX	TBRX	30200831	O_3543cb60-85a9-11e9-bc50-d8e42f759887_SPX MAY24 P100 BOND | 29 MAY 24 | P | E | 2752.0600000000_TBRX	SPX MAY24 P100 BOND | 29 MAY 24 | P | E | 2752.0600000000
EPC SPX MAY24 ISPB	20200831	-0.3633640000	L_S_d5b670e4-88cd-11e9-8d60-1c1d03a602f1_EPC SPX MAY24 ISPB_TBRX	TBRX	30200831	O_3571e888-85a9-11e9-bc50-d8e42f759887_SPX MAY24 CCAP | 29 MAY 24 | C | E | 4073.0490000000_TBRX	SPX MAY24 CCAP | 29 MAY 24 | C | E | 4073.0490000000
EP3 SX5E NOV23 IPB	20200831	-0.3119770000	L_S_ef17cb72-1f2e-11e9-a2d0-b3645e528b7a_EP3 SX5E NOV23 IPB_TBRX	TBRX	30200831	O_7c0b1c78-62b4-11e9-b160-4ad6f9df0bf5_SX5E NOV23 C100 BOND | 13 NOV 23 | C | E | 3205.3600000000_TBRX	SX5E NOV23 C100 BOND | 13 NOV 23 | C | E | 3205.3600000000
EP3 SX5E NOV23 IPB	20200831	0.3119770000	L_S_ef17cb72-1f2e-11e9-a2d0-b3645e528b7a_EP3 SX5E NOV23 IPB_TBRX	TBRX	30200831	O_7c0cdfa4-62b4-11e9-b160-4ad6f9df0bf5_SX5E NOV23 CATM | 13 NOV 23 | C | E | 3205.3600000000_TBRX	SX5E NOV23 CATM | 13 NOV 23 | C | E | 3205.3600000000
EP3 G SEPT20 ISP	20200831	91.5750900000	L_S_ef1caa2a-1f2e-11e9-a2d0-b3645e528b7a_EP3 G SEPT20 ISP_TBRX	TBRX	30200831	O_851b242a-62b4-11e9-b160-4ad6f9df0bf5_EP3 G SEPT20 PUT100 BOND | 25 SEP 20 | P | E | 10.9200000000_TBRX	EP3 G SEPT20 PUT100 BOND | 25 SEP 20 | P | E | 10.9200000000
EP3 G SEPT20 ISP	20200831	91.5750900000	L_S_ef1caa2a-1f2e-11e9-a2d0-b3645e528b7a_EP3 G SEPT20 ISP_TBRX	TBRX	30200831	O_851b937e-62b4-11e9-b160-4ad6f9df0bf5_EP3 G SEPT20 CALL100 | 25 SEP 20 | C | E | 10.9200000000_TBRX	EP3 G SEPT20 CALL100 | 25 SEP 20 | C | E | 10.9200000000
EP3 G SEPT20 ISP	20200831	-91.5750900000	L_S_ef1caa2a-1f2e-11e9-a2d0-b3645e528b7a_EP3 G SEPT20 ISP_TBRX	TBRX	30200831	O_851be91e-62b4-11e9-b160-4ad6f9df0bf5_EP3 G SEPT20 PUT ATM | 25 SEP 20 | P | E | 10.9200000000_TBRX	EP3 G SEPT20 PUT ATM | 25 SEP 20 | P | E | 10.9200000000
EPC CAC40 OCT23 IPB	20200831	0.1962330000	L_S_ef26fb92-1f2e-11e9-a2d0-b3645e528b7a_EPC CAC40 OCT23 IPB_TBRX	TBRX	30200831	O_7a4ddd76-62b4-11e9-b160-4ad6f9df0bf5_EPC CAC40 OCT23 CALL0 BOND | 10 OCT 23 | C | E | .0000100000_TBRX	EPC CAC40 OCT23 CALL0 BOND | 10 OCT 23 | C | E | .0000100000
EPC CAC40 OCT23 IPB	20200831	0.1962330000	L_S_ef26fb92-1f2e-11e9-a2d0-b3645e528b7a_EPC CAC40 OCT23 IPB_TBRX	TBRX	30200831	O_7a4e93d8-62b4-11e9-b160-4ad6f9df0bf5_EPC CAC40 OCT23 PUT100 BOND | 10 OCT 23 | P | E | 5095.9800000000_TBRX	EPC CAC40 OCT23 PUT100 BOND | 10 OCT 23 | P | E | 5095.9800000000
EPC SX5E APR22 ISPB	20200831	0.2908010000	L_S_ef4c78fe-1f2e-11e9-a2d0-b3645e528b7a_EPC SX5E APR22 ISPB_TBRX	TBRX	30200831	O_82b96bb0-62b4-11e9-b160-4ad6f9df0bf5_SX5E APR22 C0 BOND | 07 APR 22 | C | E | .0001000000_TBRX	SX5E APR22 C0 BOND | 07 APR 22 | C | E | .0001000000
EPC SX5E APR22 ISPB	20200831	0.2908010000	L_S_ef4c78fe-1f2e-11e9-a2d0-b3645e528b7a_EPC SX5E APR22 ISPB_TBRX	TBRX	30200831	O_82ba746a-62b4-11e9-b160-4ad6f9df0bf5_SX5E APR22 P100 BOND | 07 APR 22 | P | E | 3438.7800000000_TBRX	SX5E APR22 P100 BOND | 07 APR 22 | P | E | 3438.7800000000
EPC SX5E APR22 ISPB	20200831	-0.2908010000	L_S_ef4c78fe-1f2e-11e9-a2d0-b3645e528b7a_EPC SX5E APR22 ISPB_TBRX	TBRX	30200831	O_82cb74e0-62b4-11e9-b160-4ad6f9df0bf5_SX5E APR22 PATM | 07 APR 22 | P | E | 3438.7800000000_TBRX	SX5E APR22 PATM | 07 APR 22 | P | E | 3438.7800000000
EPC SX5E APR22 ISPB	20200831	-0.2908010000	L_S_ef4c78fe-1f2e-11e9-a2d0-b3645e528b7a_EPC SX5E APR22 ISPB_TBRX	TBRX	30200831	O_82d01c66-62b4-11e9-b160-4ad6f9df0bf5_SX5E APR22 CCAP | 07 APR 22 | C | E | 4711.1286000000_TBRX	SX5E APR22 CCAP | 07 APR 22 | C | E | 4711.1286000000
EPC SX5E OCT23 FID	20200831	-0.3134710000	L_S_ef4fffd8-1f2e-11e9-a2d0-b3645e528b7a_EPC SX5E OCT23 FID_TBRX	TBRX	30200831	O_722b8d6f-62b4-11e9-b160-4ad6f9df0bf5_EPC SX5E OCT23 CALL100 BOND | 19 OCT 23 | C | E | 3190.0900000000_TBRX	EPC SX5E OCT23 CALL100 BOND | 19 OCT 23 | C | E | 3190.0900000000
EPC SX5E OCT23 FID	20200831	0.3134710000	L_S_ef4fffd8-1f2e-11e9-a2d0-b3645e528b7a_EPC SX5E OCT23 FID_TBRX	TBRX	30200831	O_722cf78a-62b4-11e9-b160-4ad6f9df0bf5_EPC SX5E OCT23 CALL ATM | 19 OCT 23 | C | E | 3190.0900000000_TBRX	EPC SX5E OCT23 CALL ATM | 19 OCT 23 | C | E | 3190.0900000000
EPC SX5E OCT23 IPB	20200831	-0.3006070000	L_S_ef538946-1f2e-11e9-a2d0-b3645e528b7a_EPC SX5E OCT23 IPB_TBRX	TBRX	30200831	O_7e915066-62b4-11e9-b160-4ad6f9df0bf5_SX5E OCT23 C100 BOND | 08 SEP 23 | C | E | 3326.6000000000_TBRX	SX5E OCT23 C100 BOND | 08 SEP 23 | C | E | 3326.6000000000
EPC SX5E OCT23 IPB	20200831	0.3006070000	L_S_ef538946-1f2e-11e9-a2d0-b3645e528b7a_EPC SX5E OCT23 IPB_TBRX	TBRX	30200831	O_7e91aad4-62b4-11e9-b160-4ad6f9df0bf5_SX5E OCT23 C0 BOND | 08 SEP 23 | C | E | .0000100000_TBRX	SX5E OCT23 C0 BOND | 08 SEP 23 | C | E | .0000100000
EPC SX5E OCT23 IPB	20200831	-0.3006070000	L_S_ef538946-1f2e-11e9-a2d0-b3645e528b7a_EPC SX5E OCT23 IPB_TBRX	TBRX	30200831	O_7e943fe2-62b4-11e9-b160-4ad6f9df0bf5_SX5E OCT23 C 130 | 08 SEP 23 | C | E | 4324.5800000000_TBRX	SX5E OCT23 C 130 | 08 SEP 23 | C | E | 4324.5800000000
EP3 SX6E OCT20 ISPB	20200831	-3.9808920000	L_S_ef6ff13a-1f2e-11e9-a2d0-b3645e528b7a_EP3 SX6E OCT20 ISPB_TBRX	TBRX	30200831	O_8906cbf3-62b4-11e9-b160-4ad6f9df0bf5_SX6E OCT20 C100 BOND | 23 OCT 20 | C | E | 251.2000000000_TBRX	SX6E OCT20 C100 BOND | 23 OCT 20 | C | E | 251.2000000000
EP3 SX6E OCT20 ISPB	20200831	3.9808920000	L_S_ef6ff13a-1f2e-11e9-a2d0-b3645e528b7a_EP3 SX6E OCT20 ISPB_TBRX	TBRX	30200831	O_89089e78-62b4-11e9-b160-4ad6f9df0bf5_SX6E OCT20 CATM | 23 OCT 20 | C | E | 251.2000000000_TBRX	SX6E OCT20 CATM | 23 OCT 20 | C | E | 251.2000000000
EP3 SX6E OCT20 ISPB	20200831	3.9808920000	L_S_ef6ff13a-1f2e-11e9-a2d0-b3645e528b7a_EP3 SX6E OCT20 ISPB_TBRX	TBRX	30200831	O_89097abe-62b4-11e9-b160-4ad6f9df0bf5_SX6E OCT20 P85 | 23 OCT 20 | P | E | 213.5200000000_TBRX	SX6E OCT20 P85 | 23 OCT 20 | P | E | 213.5200000000
EP3 SD3E AUG23 FID	20200831	0.5081040000	L_S_ef7ab1b0-1f2e-11e9-a2d0-b3645e528b7a_EP3 SD3E AUG23 FID_TBRX	TBRX	30200831	O_84deadb0-62b4-11e9-b160-4ad6f9df0bf5_SD3E AUG23 PUT100 BOND | 31 AUG 23 | P | E | 1968.1000000000_TBRX	SD3E AUG23 PUT100 BOND | 31 AUG 23 | P | E | 1968.1000000000
EP3 SD3E AUG23 FID	20200831	0.5081040000	L_S_ef7ab1b0-1f2e-11e9-a2d0-b3645e528b7a_EP3 SD3E AUG23 FID_TBRX	TBRX	30200831	O_84e01c18-62b4-11e9-b160-4ad6f9df0bf5_SD3E AUG23 CALL ATM | 31 AUG 23 | C | E | 1968.1000000000_TBRX	SD3E AUG23 CALL ATM | 31 AUG 23 | C | E | 1968.1000000000
EPC ENI AUG22 IPB	20200831	-62.1118000000	L_S_ef91ba4a-1f2e-11e9-a2d0-b3645e528b7a_EPC ENI AUG22 IPB_TBRX	TBRX	30200831	O_733d46ca-62b4-11e9-b160-4ad6f9df0bf5_EPC ENI AUG22 CALL100 BOND | 10 AUG 22 | C | E | 16.1000000000_TBRX	EPC ENI AUG22 CALL100 BOND | 10 AUG 22 | C | E | 16.1000000000
EPC ENI AUG22 IPB	20200831	62.1118000000	L_S_ef91ba4a-1f2e-11e9-a2d0-b3645e528b7a_EPC ENI AUG22 IPB_TBRX	TBRX	30200831	O_733e1bc2-62b4-11e9-b160-4ad6f9df0bf5_EPC ENI AUG22 CALL0 BOND | 10 AUG 22 | C | E | .0001000000_TBRX	EPC ENI AUG22 CALL0 BOND | 10 AUG 22 | C | E | .0001000000
EPC ENI AUG22 IPB	20200831	-62.1118000000	L_S_ef91ba4a-1f2e-11e9-a2d0-b3645e528b7a_EPC ENI AUG22 IPB_TBRX	TBRX	30200831	O_733ecee7-62b4-11e9-b160-4ad6f9df0bf5_EPC ENI AUG22 PUT100 | 10 AUG 22 | P | E | 16.1000000000_TBRX	EPC ENI AUG22 PUT100 | 10 AUG 22 | P | E | 16.1000000000
EPC ENI AUG22 IPB	20200831	-62.1118000000	L_S_ef91ba4a-1f2e-11e9-a2d0-b3645e528b7a_EPC ENI AUG22 IPB_TBRX	TBRX	30200831	O_734004f1-62b4-11e9-b160-4ad6f9df0bf5_EPC ENI AUG22 CALL CAP | 10 AUG 22 | C | E | 20.9300000000_TBRX	EPC ENI AUG22 CALL CAP | 10 AUG 22 | C | E | 20.9300000000
EPC ENI AUG22 IPB	20200831	-62.1118000000	L_S_ef91ba4a-1f2e-11e9-a2d0-b3645e528b7a_EPC ENI AUG22 IPB_TBRX	TBRX	30200831	O_734ac52b-62b4-11e9-b160-4ad6f9df0bf5_EPC ENI AUG22 CNP 3Y CAP | 13 AUG 21 | C | E | .2610000000_TBRX	EPC ENI AUG22 CNP 3Y CAP | 13 AUG 21 | C | E | .2610000000
EPC ENI AUG22 IPB	20200831	-62.1118000000	L_S_ef91ba4a-1f2e-11e9-a2d0-b3645e528b7a_EPC ENI AUG22 IPB_TBRX	TBRX	30200831	O_734b72e0-62b4-11e9-b160-4ad6f9df0bf5_EPC ENI AUG22 CNP 4Y CAP | 10 AUG 22 | C | E | .2610000000_TBRX	EPC ENI AUG22 CNP 4Y CAP | 10 AUG 22 | C | E | .2610000000
EPC ENEL JULY22 IPB	20200831	-205.7049000000	L_S_ef99b33a-1f2e-11e9-a2d0-b3645e528b7a_EPC ENEL JULY22 IPB_TBRX	TBRX	30200831	O_76f3b772-62b4-11e9-b160-4ad6f9df0bf5_EPC ENEL JULY22 CALL100 BOND | 07 JUL 22 | C | E | 4.8613000000_TBRX	EPC ENEL JULY22 CALL100 BOND | 07 JUL 22 | C | E | 4.8613000000
EPC ENEL JULY22 IPB	20200831	-205.7049000000	L_S_ef99b33a-1f2e-11e9-a2d0-b3645e528b7a_EPC ENEL JULY22 IPB_TBRX	TBRX	30200831	O_76f434c3-62b4-11e9-b160-4ad6f9df0bf5_EPC ENEL JULY22 PUT100 | 07 JUL 22 | P | E | 4.8613000000_TBRX	EPC ENEL JULY22 PUT100 | 07 JUL 22 | P | E | 4.8613000000
EPC ENEL JULY22 IPB	20200831	329.1278400000	L_S_ef99b33a-1f2e-11e9-a2d0-b3645e528b7a_EPC ENEL JULY22 IPB_TBRX	TBRX	30200831	O_76f46ef6-62b4-11e9-b160-4ad6f9df0bf5_EPC ENEL JULY22 CALL100 | 07 JUL 22 | C | E | 4.8613000000_TBRX	EPC ENEL JULY22 CALL100 | 07 JUL 22 | C | E | 4.8613000000
EP3 SD3E NOV21 UBI	20200831	0.5205240000	L_S_efabb1fc-1f2e-11e9-a2d0-b3645e528b7a_EP3 SD3E NOV21 UBI_TBRX	TBRX	30200831	O_7d8def9e-62b4-11e9-b160-4ad6f9df0bf5_SD3E NOV21 C0 BOND | 09 NOV 21 | C | E | .0001000000_TBRX	SD3E NOV21 C0 BOND | 09 NOV 21 | C | E | .0001000000
EP3 SD3E NOV21 UBI	20200831	0.5205240000	L_S_efabb1fc-1f2e-11e9-a2d0-b3645e528b7a_EP3 SD3E NOV21 UBI_TBRX	TBRX	30200831	O_7d8ef862-62b4-11e9-b160-4ad6f9df0bf5_SD3E NOV21 P100 BOND | 09 NOV 21 | P | E | 1921.1400000000_TBRX	SD3E NOV21 P100 BOND | 09 NOV 21 | P | E | 1921.1400000000
EP3 SD3E NOV21 UBI	20200831	-0.5205240000	L_S_efabb1fc-1f2e-11e9-a2d0-b3645e528b7a_EP3 SD3E NOV21 UBI_TBRX	TBRX	30200831	O_7d9388f0-62b4-11e9-b160-4ad6f9df0bf5_SD3E NOV21 PATM | 09 NOV 21 | P | E | 1921.1400000000_TBRX	SD3E NOV21 PATM | 09 NOV 21 | P | E | 1921.1400000000
EP3 SD3E NOV21 UBI	20200831	0.5205240000	L_S_efabb1fc-1f2e-11e9-a2d0-b3645e528b7a_EP3 SD3E NOV21 UBI_TBRX	TBRX	30200831	O_7dc92456-62b4-11e9-b160-4ad6f9df0bf5_EPC SD3E NOV21 CNP 2Y FLOOR | 16 NOV 20 | C | E | .1000000000_TBRX	EPC SD3E NOV21 CNP 2Y FLOOR | 16 NOV 20 | C | E | .1000000000
EPC FTMIB DEC26 FID	20200831	0.0223087600	L_S_f02fc83a-3156-11ea-ad10-0fb8a94cbce7_EPC FTMIB DEC26 FID_TBRX	TBRX	30200831	O_4db0ce7a-2886-11ea-9d50-164b86ad1823_FTMIB DEC26 CATM | 28 DEC 26 | C | E | 23757.6000000000_TBRX	FTMIB DEC26 CATM | 28 DEC 26 | C | E | 23757.6000000000
EPC FTMIB DEC26 FID	20200831	0.0420920000	L_S_f02fc83a-3156-11ea-ad10-0fb8a94cbce7_EPC FTMIB DEC26 FID_TBRX	TBRX	30200831	O_76cf2010-2884-11ea-9d50-164b86ad1823_FTMIB DEC26 P100 BOND | 28 DEC 26 | P | E | 23757.6000000000_TBRX	FTMIB DEC26 P100 BOND | 28 DEC 26 | P | E | 23757.6000000000
EPC ENI SEP25 IPB	20200831	-71.3911800000	L_S_f7a040fe-e8c2-11e9-be00-99ca1348f039_EPC ENI SEP25 IPB_TBRX	TBRX	30200831	O_32c6fc2c-e035-11e9-a220-4100c975c478_EPC ENI SEP25 PATM | 26 SEP 25 | P | E | 14.0073000000_TBRX	EPC ENI SEP25 PATM | 26 SEP 25 | P | E | 14.0073000000
EPC ENI SEP25 IPB	20200831	-71.3911800000	L_S_f7a040fe-e8c2-11e9-be00-99ca1348f039_EPC ENI SEP25 IPB_TBRX	TBRX	30200831	O_32c74e0c-e035-11e9-a220-4100c975c478_EPC ENI SEP25 C130 | 26 SEP 25 | C | E | 18.2095000000_TBRX	EPC ENI SEP25 C130 | 26 SEP 25 | C | E | 18.2095000000
EPC ENI SEP25 IPB	20200831	-71.3911800000	L_S_f7a040fe-e8c2-11e9-be00-99ca1348f039_EPC ENI SEP25 IPB_TBRX	TBRX	30200831	O_52cb542a-e0e7-11e9-9900-7e2abb81f267_EPC ENI SEP25 C100 BOND | 26 SEP 25 | C | E | 14.0073000000_TBRX	EPC ENI SEP25 C100 BOND | 26 SEP 25 | C | E | 14.0073000000
EPC G JUN21 UBI_SEDEX	20200831	68.4931500000	L_S_f84f6d2c-3ab2-11e9-a160-49d8b1726dfb_EPC G JUN21 UBI_SEDEX_TBRX	TBRX	30200831	O_83c07a08-62b4-11e9-b160-4ad6f9df0bf5_EPC G JUN21 CALL0 BOND IPB | 29 JUN 21 | C | E | .0001000000_TBRX	EPC G JUN21 CALL0 BOND IPB | 29 JUN 21 | C | E | .0001000000
EPC G JUN21 UBI_SEDEX	20200831	68.4931500000	L_S_f84f6d2c-3ab2-11e9-a160-49d8b1726dfb_EPC G JUN21 UBI_SEDEX_TBRX	TBRX	30200831	O_83c0a5f0-62b4-11e9-b160-4ad6f9df0bf5_EPC G JUN21 PUT100 BOND IPB | 29 JUN 21 | P | E | 14.6000000000_TBRX	EPC G JUN21 PUT100 BOND IPB | 29 JUN 21 | P | E | 14.6000000000
EPC G JUN21 UBI_SEDEX	20200831	-68.4931500000	L_S_f84f6d2c-3ab2-11e9-a160-49d8b1726dfb_EPC G JUN21 UBI_SEDEX_TBRX	TBRX	30200831	O_83c0d80e-62b4-11e9-b160-4ad6f9df0bf5_EPC G JUN21 PUT ATM IPB | 29 JUN 21 | P | E | 14.6000000000_TBRX	EPC G JUN21 PUT ATM IPB | 29 JUN 21 | P | E | 14.6000000000
EPC FTMIB DEC26 FID	20200831	-0.0420920000	L_S_f02fc83a-3156-11ea-ad10-0fb8a94cbce7_EPC FTMIB DEC26 FID_TBRX	TBRX	30200831	O_76c08514-2884-11ea-9d50-164b86ad1823_FTMIB DEC26 C100 BOND | 28 DEC 26 | C | E | 23757.6000000000_TBRX	FTMIB DEC26 C100 BOND | 28 DEC 26 | C | E | 23757.6000000000
I03297	20200831	-8.4738580000	L_S_87bccc88-8933-11e9-b5b0-534c6b317bde_I03297_TBRX	TBRX	30200831	O_75492c40-62b4-11e9-b160-4ad6f9df0bf5_SX7E MAR23 CNP 4Y CAP | 03 MAR 21 | C | E | 3.5403000000_TBRX	SX7E MAR23 CNP 4Y CAP | 03 MAR 21 | C | E | 3.5403000000
EPC SX5E MAR22 UBI	20200831	-0.2983550000	L_S_a21bca2c-55d3-11e9-9aa0-9e45cc01647a_EPC SX5E MAR22 UBI_TBRX	TBRX	30200831	O_84eb7de2-62b4-11e9-b160-4ad6f9df0bf5_SX5E MAR22 C100 BOND | 23 MAR 22 | C | E | 3351.7100000000_TBRX	SX5E MAR22 C100 BOND | 23 MAR 22 | C | E | 3351.7100000000
EPC SX5E MAR22 UBI	20200831	-0.2983550000	L_S_a21bca2c-55d3-11e9-9aa0-9e45cc01647a_EPC SX5E MAR22 UBI_TBRX	TBRX	30200831	O_84ec22ce-62b4-11e9-b160-4ad6f9df0bf5_SX5E MAR22 PATM | 23 MAR 22 | P | E | 3351.7100000000_TBRX	SX5E MAR22 PATM | 23 MAR 22 | P | E | 3351.7100000000
EPC SX5E MAR22 UBI	20200831	0.2983550000	L_S_a21bca2c-55d3-11e9-9aa0-9e45cc01647a_EPC SX5E MAR22 UBI_TBRX	TBRX	30200831	O_84ecd7aa-62b4-11e9-b160-4ad6f9df0bf5_SX5E MAR22 CATM | 23 MAR 22 | C | E | 3351.7100000000_TBRX	SX5E MAR22 CATM | 23 MAR 22 | C | E | 3351.7100000000
EPC SX5E MAR22 UBI	20200831	0.2983550000	L_S_a21bca2c-55d3-11e9-9aa0-9e45cc01647a_EPC SX5E MAR22 UBI_TBRX	TBRX	30200831	O_84f1f5f0-62b4-11e9-b160-4ad6f9df0bf5_SX5E MAR22 CNP 2YFLOOR | 29 MAR 21 | C | E | .0001000000_TBRX	SX5E MAR22 CNP 2YFLOOR | 29 MAR 21 | C | E | .0001000000
EPC SX6E JUL26 BDT	20200831	3.0931980000	L_S_a2bbdea6-b80a-11e9-ac20-a91f6cf55a38_EPC SX6E JUL26 BDT_TBRX	TBRX	30200831	O_a384a4dc-b353-11e9-b550-9403f430e0d1_SX6E JUL26 C0 BOND | 29 JUL 26 | C | E | .0001000000_TBRX	SX6E JUL26 C0 BOND | 29 JUL 26 | C | E | .0001000000
EPC SX6E JUL26 BDT	20200831	3.0931980000	L_S_a2bbdea6-b80a-11e9-ac20-a91f6cf55a38_EPC SX6E JUL26 BDT_TBRX	TBRX	30200831	O_a38508d2-b353-11e9-b550-9403f430e0d1_SX6E JUL26 P100 BOND | 29 JUL 26 | P | E | 323.2900000000_TBRX	SX6E JUL26 P100 BOND | 29 JUL 26 | P | E | 323.2900000000
