NomePortafoglio;CodiceISIN;UnderlyingName;ContractName;ExpiryDate;ContractKind;Rhoofposition;StrikePrice;NumberofContracts;Deltaofposition;Gammaofposition;Delta1;Multiplier;ContractCurrency;UpDelta1;DownDelta1;Thetaofposition;MarketPriceofContract;TheoreticalValueofContract;ActVol;ActFR;Vegaofposition;Investedofposition;Valueofpositionmarket;Totalresultofpositionmktth;PLDeskoperatore;Totalresultofpositiontheoretical;Feespaidforposition;ExecutionType;CustomKind;TheoreticalModel;Feedcode;PriceMultiplier;InstrumentTag;PositionCurrency;SettlementStyle;PrimaryMarketforContract;Rho1;CompositeTag;Accruedinterestofposition
VOL_STCK_AA_PR;;SD3E;SD3E JUN24 CATM;2024-06-27;Call;-200508.14675;2040.95000;-64565;-378.16216;-2.01482;-54867.54834;1.00000;EUR;0;0;1370.94946;;8.42341;15.46624;-0.38824;-182485.71585;;;;-543857.77542;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;85f4f592-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;1748.14;3427b34a-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STCK_AA_PR;;SD3E;SD3E JUN24 CCAP;2024-06-27;Call;21344.06417;2714.46400;64565;36.67122;0.28147;5320.62794;1.00000;EUR;0;0;-191.03742;;0.61943;15.34474;-0.38824;25293.03557;;;;39993.39228;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;85f53570-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;-174.287;3427b34a-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STCK_AA_PR;;SD3E;SD3E JAN22 CALL0 BOND;2022-01-26;Call;-1807.43380;0.00010;-4680;-467.97566;0.00000;-67898.58799;1.00000;EUR;0;0;-1.09341;;1388.46038;51.62489;-0.43752;0.00000;;;;-6497656.55380;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;8675afd4-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;18.1437;342ecb26-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STCK_AA_PR;;SD3E;SD3E JAN22 C100 BOND;2022-01-26;Call;6942.03468;1800.95000;4680;34.13974;0.27883;4953.33463;1.00000;EUR;0;0;-222.14284;;7.09016;14.12745;-0.43752;10678.90920;;;;33180.20819;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;86768f95-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;-63.9542;342ecb26-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STCK_AA_PR;;SD3E;SD3E JAN22 P100 BOND;2022-01-26;Put;113563.22331;1800.95000;-4680;433.83592;-0.27883;62945.25336;1.00000;EUR;0;0;-23.57726;;415.13714;14.12745;-0.43752;-10678.90920;;;;-1942740.73464;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;8676b410-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;-1149.71;342ecb26-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STCK_AA_PR;;SD3E;SD3E JAN22 P90;2022-01-26;Put;89166.50618;1620.85500;-4680;360.61192;-0.53121;52321.18419;1.00000;EUR;0;0;617.29787;;275.08013;16.22447;-0.43752;-23362.80523;;;;-1287308.04089;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;86774fa6-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;-909.133;342ecb26-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STCK_AA_PR;;SD3E;SD3E MAR22 C100 BOND;2022-03-29;Call;18396.89292;1825.71000;11321;80.85650;0.63074;11731.46905;1.00000;EUR;0;0;-497.78730;;7.25045;14.12115;-0.43336;26755.70464;;;;82082.91522;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;875199eb-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;-168.565;3421e488-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STCK_AA_PR;;SD3E;SD3E MAR22 P100 BOND;2022-03-29;Put;312416.11404;1825.71000;-11321;1051.25077;-0.63074;152525.97487;1.00000;EUR;0;0;-113.26109;;445.17663;14.12115;-0.43336;-26755.70464;;;;-5039876.97918;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;8751d4bf-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;-3166.04;3421e488-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STCK_AA_PR;;SD3E;SD3E MAR22 CATM;2022-03-29;Call;-16273.47438;1825.71000;-11321;-71.21822;-0.57183;-10333.05123;1.00000;EUR;0;0;409.87203;;6.25206;14.12115;-0.43336;-24251.24964;;;;-70779.97962;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;87532b70-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;148.707;3421e488-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STCK_AA_PR;;SD3E;SD3E MAR22 P95;2022-03-29;Put;287853.08339;1734.42450;-11321;995.12976;-0.88398;144383.37671;1.00000;EUR;0;0;987.67126;;381.41013;14.86925;-0.43336;-39475.21236;;;;-4317971.80125;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;8753f42e-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;-2924.96;3421e488-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STCK_AA_PR;;SD3E;SD3E MAR22 CCAP;2022-03-29;Call;3.33922;2738.56500;11321;0.01220;0.00025;1.76951;1.00000;EUR;0;0;-0.14421;;0.00049;12.74037;-0.43336;9.42637;;;;5.56700;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;875441c3-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;-0.0263695;3421e488-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STCK_AA_PR;;SD3E;SD3E OCT25 C100 BOND;2025-10-29;Call;177115.49319;1893.19000;16416;273.93888;0.93966;39745.79258;1.00000;EUR;0;0;-816.15401;;33.12175;16.09727;-0.34909;110988.19869;;;;543733.50117;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;88658b66-62b4-11e9-b160-4ad6f9df0bf5;EUR;Physical;XXXX;-1583.07;343fcfca-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STCK_AA_PR;;SD3E;SD3E MAR22 CALL0 BOND;2022-03-29;Call;-5861.57069;0.00010;-11321;-1132.10727;0.00000;-164257.44392;1.00000;EUR;0;0;1.31764;;1379.67894;51.17305;-0.43336;0.00000;;;;-15619445.61001;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;874f8bc9-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;58.8975;3421e488-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STCK_AA_PR;;SD3E;SD3E MAR22 PATM;2022-03-29;Put;-318323.62047;1825.71000;11321;-1060.88905;0.57183;-153924.39269;1.00000;EUR;0;0;-711.14106;;465.37547;14.12115;-0.43336;24251.24964;;;;5268549.57079;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;875360d6-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;3224.04;3421e488-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STCK_AA_PR;;SD3E;SD3E OCT25 C0 BOND;2025-10-29;Call;-103951.88272;0.00001;-16416;-1633.16017;0.00000;-236955.20929;1.00000;EUR;0;0;96.13431;;1186.76946;39.40466;-0.34909;0.00000;;;;-19482253.69238;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;8865560a-62b4-11e9-b160-4ad6f9df0bf5;EUR;Physical;XXXX;1057.09;343fcfca-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STOCK_IDX_PR;;SX6E;SX6E OCT20 C100 BOND;2020-10-23;Call;85.90542;251.20000;227;4.42634;0.00417;773.57011;1.00000;EUR;0;0;-7.38945;;98.38287;43.80971;-0.38831;17.42871;;;;22324.14064;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;8906cbf3-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;-0.85942;ef6ff13a-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STOCK_IDX_PR;;SX6E;SX6E OCT20 P100 BOND;2020-10-23;Put;3.08603;251.20000;-227;0.10691;-0.00417;18.68484;1.00000;EUR;0;0;9.43985;;0.56810;43.80971;-0.38831;-17.42871;;;;-128.90864;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;8907108a-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;-0.0311964;ef6ff13a-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STOCK_IDX_PR;;SX6E;SX6E OCT20 CATM;2020-10-23;Call;-85.90894;251.20000;-227;-4.42623;-0.00417;-773.55083;1.00000;EUR;0;0;7.34315;;98.36451;43.80971;-0.38831;-17.44383;;;;-22319.97504;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;89089e78-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;0.859455;ef6ff13a-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STOCK_IDX_PR;;SX6E;SX6E OCT20 PATM;2020-10-23;Put;-3.08925;251.20000;227;-0.10702;0.00417;-18.70412;1.00000;EUR;0;0;-9.45002;;0.56877;43.80971;-0.38831;17.44383;;;;129.05991;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;8908e3c4-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;0.0312289;ef6ff13a-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STCK_AA_PR;;SD3E;SD3E FEB23 C100 BOND;2023-02-27;Call;79680.27704;1933.89000;31577;227.25347;1.41721;32972.20626;1.00000;EUR;0;0;-1046.26550;;8.96124;14.48546;-0.42770;91345.69420;;;;282971.34977;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;896f14bf-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;-715.695;b4d6a5d0-416d-11e9-9360-37331ad62bfb;0
VOL_STCK_AA_PR;;SD3E;SD3E FEB23 P100 BOND;2023-02-27;Put;1450919.38355;1933.89000;-31577;2928.44117;-1.41721;424887.52972;1.00000;EUR;0;0;575.52924;;588.30129;14.48546;-0.42770;-91345.69420;;;;-18576941.23888;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;896f6586-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;-14781.9;b4d6a5d0-416d-11e9-9360-37331ad62bfb;0
VOL_STCK_AA_PR;;SD3E;SD3E MAY25 C100 BOND;2025-05-28;Call;503694.94273;2010.23000;72429;812.82541;3.31383;117932.83804;1.00000;EUR;0;0;-2789.12326;;19.73203;16.00153;-0.36228;358990.47469;;;;1429163.36111;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;89c8dad0-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;-4442.72;34185f4e-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STCK_AA_PR;;SD3E;SD3E MAY25 CATM;2025-05-28;Call;-372033.95045;2010.23000;-72429;-587.95475;-2.62535;-85306.35511;1.00000;EUR;0;0;1763.57588;;13.40063;16.00153;-0.36228;-281492.04982;;;;-970588.80186;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;89cb06ca-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;3239.05;34185f4e-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STOCK_IDX_PR;;SX6E;SX6E JUL26 C0 BOND;2026-07-29;Call;-642744.86186;0.00010;-393405;-7548.83088;0.00000;-1319271.42888;1.00000;EUR;0;0;-1946.54933;;280.07345;28.90239;-0.40805;0.00000;;;;-110182376.63864;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;a384a4dc-b353-11e9-b550-9403f430e0d1;EUR;Cash;XXXX;6556.57;a2bbdea6-b80a-11e9-ac20-a91f6cf55a38;0
VOL_STOCK_IDX_PR;;SX6E;SX6E JUL26 P100 BOND;2026-07-29;Put;4633840.09681;323.29000;-393405;3694.59591;-23.72948;645686.05346;1.00000;EUR;0;0;3718.55748;;63.26556;17.91223;-0.40805;-1066120.79274;;;;-24889004.73006;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;a38508d2-b353-11e9-b550-9403f430e0d1;EUR;Cash;XXXX;-49885.4;a2bbdea6-b80a-11e9-ac20-a91f6cf55a38;0
VOL_STOCK_IDX_PR;;SX6E;SX6E JUL26 CATM;2026-07-29;Call;-2527013.49589;323.29000;-393405;-3259.65311;-23.54321;-569673.27638;1.00000;EUR;0;0;4611.14119;;30.47975;17.91223;-0.40805;-1044047.42501;;;;-11990893.78424;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;a3859ae0-b353-11e9-b550-9403f430e0d1;EUR;Cash;XXXX;23826.5;a2bbdea6-b80a-11e9-ac20-a91f6cf55a38;0
VOL_STOCK_IDX_PR;;SX6E;SX6E JUL26 PATM;2026-07-29;Put;-5594861.81501;323.29000;393405;-4289.17777;23.54321;-749598.15250;1.00000;EUR;0;0;-8484.95622;;81.74077;17.91223;-0.40805;1044047.42501;;;;32157253.19258;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;a38696fc-b353-11e9-b550-9403f430e0d1;EUR;Cash;XXXX;59777.1;a2bbdea6-b80a-11e9-ac20-a91f6cf55a38;0
VOL_STOCK_IDX_PR;;SX6E;SX6E JUL26 P95;2026-07-29;Put;5003018.17819;307.13000;-393405;3893.70605;-23.19120;680483.53865;1.00000;EUR;0;0;8543.53385;;71.49871;18.43988;-0.40805;-1058732.60272;;;;-28127970.98403;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;a386c2da-b353-11e9-b550-9403f430e0d1;EUR;Cash;XXXX;-53636.9;a2bbdea6-b80a-11e9-ac20-a91f6cf55a38;0
VOL_STOCK_IDX_PR;;SX6E;SX6E JUL26 C2Y CAP;2021-07-30;Call;56005.92816;8.08235;393405;7817.41819;0.00000;1366211.08938;1.00000;EUR;0;0;2780.75274;;328.96560;41.51375;-0.40805;0.00000;;;;129416810.20641;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;a3945bac-b353-11e9-b550-9403f430e0d1;EUR;Cash;XXXX;-562.404;a2bbdea6-b80a-11e9-ac20-a91f6cf55a38;0
VOL_STOCK_IDX_PR;;FTMIB;FTMIB NOV24 C0 BOND;2024-11-06;Call;-37937.96054;0.00010;-893;-178.67731;0.00000;-177359.56265;1.00000;EUR;0;0;61.21763;;17893.16889;33.88912;0.76494;0.00000;;;;-15985516.22708;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;b23ec59a-7710-11e9-9400-98972329be46;EUR;Cash;XXXX;384.724;b240bb66-7710-11e9-9400-98972329be46;0
VOL_STOCK_IDX_PR;;FTMIB;FTMIB NOV24 C100 BOND;2024-11-06;Call;253923.33791;21219.14000;893;81.06306;0.00936;80465.21559;1.00000;EUR;0;0;-1523.69458;;2056.28250;20.67053;0.76494;129499.65504;;;;1837055.10892;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;b23f01a4-7710-11e9-9400-98972329be46;EUR;Cash;XXXX;-2442.03;b240bb66-7710-11e9-9400-98972329be46;0
VOL_STOCK_IDX_PR;;FTMIB;FTMIB NOV24 CATM;2024-11-06;Call;-232269.52511;21219.14000;-893;-72.77260;-0.00919;-72235.90606;1.00000;EUR;0;0;1192.39521;;1763.43343;20.67053;0.76494;-126583.74240;;;;-1575427.69235;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;b23f8494-7710-11e9-9400-98972329be46;EUR;Cash;XXXX;2223.15;b240bb66-7710-11e9-9400-98972329be46;0
VOL_STOCK_IDX_PR;;FTMIB;FTMIB NOV24 C125;2024-11-06;Call;126167.74905;26523.93000;893;35.87500;0.00708;35610.42489;1.00000;EUR;0;0;-813.80001;;666.73269;19.40785;0.76494;91522.55256;;;;595650.01045;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;b2400478-7710-11e9-9400-98972329be46;EUR;Cash;XXXX;-1171.44;b240bb66-7710-11e9-9400-98972329be46;0
VOL_STCK_AA_PR;;SD3E;SD3E MAY25 C100 BOND;2025-05-06;Call;14813.00894;1984.99000;2003;24.36471;0.09678;3535.07584;1.00000;EUR;0;0;-82.99469;;21.79839;16.02129;-0.36390;10523.11182;;;;43651.91264;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;b2524098-7710-11e9-9400-98972329be46;EUR;Cash;XXXX;-131.296;96a558da-76d4-11e9-8630-d2c10806ad2d;0
VOL_STCK_AA_PR;;SD3E;CERT SD3E APR26 BDT C0 BOND;2026-04-28;Call;-840730.95208;0.00010;-114405;-11375.85368;0.00000;-1650522.61001;1.00000;EUR;0;0;848.54037;;1167.08298;38.66871;-0.37592;0.00000;;;;-133519638.28256;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;b9c0291c-7710-11e9-9400-98972329be46;EUR;Cash;XXXX;8562.32;196a3d22-6fc2-11e9-a250-f628c381b22f;0
VOL_STCK_AA_PR;;SD3E;CERT SD3E APR26 BDT C100 BOND;2026-04-28;Call;1046980.03555;2045.32000;114405;1454.80523;5.32877;211077.69072;1.00000;EUR;0;0;-4438.81380;;24.26823;16.02863;-0.37592;662782.40925;;;;2776396.59209;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;b9c0557c-7710-11e9-9400-98972329be46;EUR;Cash;XXXX;-9179.99;196a3d22-6fc2-11e9-a250-f628c381b22f;0
VOL_STCK_AA_PR;;SD3E;CERT SD3E APR26 BDT P100 BOND;2026-04-28;Put;11970561.36584;2045.32000;-114405;9921.04845;-5.32877;1439444.91929;1.00000;EUR;0;0;-6431.35576;;790.40654;16.02863;-0.37592;-662782.40925;;;;-90426128.33815;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;b9c074c6-7710-11e9-9400-98972329be46;EUR;Cash;XXXX;-124666;196a3d22-6fc2-11e9-a250-f628c381b22f;0
VOL_STCK_AA_PR;;SD3E;CERT SD3E APR26 BDT C66.66 3Y;2022-04-26;Call;-61644.03818;1363.55350;-5835;-313.46500;-0.66739;-45480.63636;1.00000;EUR;0;0;900.42063;;132.91196;19.86093;-0.37592;-40519.92051;;;;-775492.58411;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;b9c138c0-7710-11e9-9400-98972329be46;EUR;Cash;XXXX;603.182;196a3d22-6fc2-11e9-a250-f628c381b22f;0
VOL_STCK_AA_PR;;SD3E;CERT SD3E APR26 BDT C66.66 5Y;2024-04-24;Call;-109888.93682;1363.55350;-5835;-265.79925;-0.53051;-38564.81382;1.00000;EUR;0;0;490.91899;;123.95947;18.05174;-0.37592;-55520.13545;;;;-723258.10110;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;b9c1dc12-7710-11e9-9400-98972329be46;EUR;Cash;XXXX;1052.33;196a3d22-6fc2-11e9-a250-f628c381b22f;0
VOL_STCK_AA_PR;;SD3E;CERT SD3E APR26 BDT C66.66 7Y;2026-04-28;Call;-147279.79993;1363.55350;-5835;-239.42436;-0.46109;-34738.08077;1.00000;EUR;0;0;350.52397;;116.07078;17.70460;-0.37592;-62504.17834;;;;-677230.44615;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;b9c253d6-7710-11e9-9400-98972329be46;EUR;Cash;XXXX;1384.01;196a3d22-6fc2-11e9-a250-f628c381b22f;0
VOL_STOCK_IDX_PR;;SX5E;SX5E MAY24 C0 BOND;2024-05-08;Call;-14326.76384;0.00010;-3451;-345.10041;0.00000;-114400.78505;1.00000;EUR;0;0;-1647.77258;;3083.46769;47.80445;-0.39094;0.00000;;;;-10641059.55315;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;bbef43ee-7710-11e9-9400-98972329be46;EUR;Cash;XXXX;144.958;af9dc2b4-ba9f-11e9-a020-091cb4b8f405;0
VOL_STOCK_IDX_PR;;SX5E;SX5E MAY24 CATM;2024-05-08;Call;-151925.37082;3361.05000;-3451;-156.04821;-0.12807;-51729.98213;1.00000;EUR;0;0;-22.60933;;300.38058;18.05234;-0.39094;-80806.68097;;;;-1036614.59483;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;bbf1a558-7710-11e9-9400-98972329be46;EUR;Cash;XXXX;1456.52;af9dc2b4-ba9f-11e9-a020-091cb4b8f405;0
VOL_STOCK_IDX_PR;;SX5E;SX5E MAY24 P95;2024-05-08;Put;251672.50531;3193.00000;-3451;167.23676;-0.12465;55438.98484;1.00000;EUR;0;0;1684.32319;;533.19147;18.66860;-0.39094;-81331.43218;;;;-1840045.93812;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;bbf34afc-7710-11e9-9400-98972329be46;EUR;Cash;XXXX;-2651.2;af9dc2b4-ba9f-11e9-a020-091cb4b8f405;0
VOL_STOCK_IDX_PR;;SX5E;SX5E MAY25 C0 BOND;2025-05-13;Call;-5870.18592;0.00010;-877;-87.69031;0.00000;-29069.33634;1.00000;EUR;0;0;-414.70349;;3019.98422;46.31113;-0.36338;0.00000;;;;-2648233.39160;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;bf05f79e-7710-11e9-9400-98972329be46;EUR;Cash;XXXX;59.5988;c3759d1e-baa1-11e9-a020-091cb4b8f405;0
VOL_STOCK_IDX_PR;;SX5E;SX5E MAY25 C100 BOND;2025-05-13;Call;52097.94878;3385.78000;877;44.00138;0.02980;14586.45840;1.00000;EUR;0;0;-8.37778;;376.11507;17.96146;-0.36338;22863.96861;;;;329816.45181;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;bf0697b2-7710-11e9-9400-98972329be46;EUR;Cash;XXXX;-499.642;c3759d1e-baa1-11e9-a020-091cb4b8f405;0
VOL_STOCK_IDX_PR;;SX5E;SX5E MAY25 P100 BOND;2025-05-13;Put;84785.65580;3385.78000;-877;43.68892;-0.02980;14482.87794;1.00000;EUR;0;0;294.17605;;607.46471;17.96146;-0.36338;-22863.96861;;;;-532687.65713;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;bf06a770-7710-11e9-9400-98972329be46;EUR;Cash;XXXX;-901.464;c3759d1e-baa1-11e9-a020-091cb4b8f405;0
VOL_STOCK_IDX_PR;;SX5E;SX5E MAY25 CCAP;2025-05-13;Call;18105.62318;4401.51400;745;13.10933;0.01793;4345.74277;1.00000;EUR;0;0;-20.01989;;87.32060;16.48441;-0.36338;12571.71014;;;;65085.94521;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;bf083a7c-7710-11e9-9400-98972329be46;EUR;Cash;XXXX;-164.258;c3759d1e-baa1-11e9-a020-091cb4b8f405;0
VOL_STOCK_IDX_PR;;SX5E;SX5E NOV23 C0 BOND CREDEM;2023-11-13;Call;-4479.74468;0.00010;-1319;-131.90465;0.00000;-43726.39141;1.00000;EUR;0;0;-631.81709;;3105.60610;48.37465;-0.40191;0.00000;;;;-4096438.84916;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;bf0aa1d6-7710-11e9-9400-98972329be46;EUR;Cash;XXXX;45.2671;c376abb4-baa1-11e9-a020-091cb4b8f405;0
VOL_STOCK_IDX_PR;;SX5E;SX5E NOV23 C100 BOND CREDEM;2023-11-13;Call;53785.64553;3385.78000;1319;63.05416;0.05244;20902.45449;1.00000;EUR;0;0;-84.47299;;309.64733;18.00639;-0.40191;29239.71677;;;;408439.22373;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;bf0af5a0-7710-11e9-9400-98972329be46;EUR;Cash;XXXX;-518.217;c376abb4-baa1-11e9-a020-091cb4b8f405;0
VOL_STOCK_IDX_PR;;SX5E;SX5E NOV23 P100 BOND CREDEM;2023-11-13;Put;89269.36608;3385.78000;-1319;68.85049;-0.05244;22823.93692;1.00000;EUR;0;0;528.86876;;534.27437;18.00639;-0.40191;-29239.71677;;;;-704732.73504;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;bf0b01b2-7710-11e9-9400-98972329be46;EUR;Cash;XXXX;-935.357;c376abb4-baa1-11e9-a020-091cb4b8f405;0
VOL_STOCK_IDX_PR;;SX5E;SX5E NOV23 CCAP CREDEM;2023-11-13;Call;15334.05150;4062.93600;791;15.99038;0.02490;5300.81177;1.00000;EUR;0;0;-39.60248;;88.88153;16.10177;-0.40191;12396.11877;;;;70343.31963;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;bf0bee42-7710-11e9-9400-98972329be46;EUR;Cash;XXXX;-141.982;c376abb4-baa1-11e9-a020-091cb4b8f405;0
VOL_STCK_AA_PR;;SD3E;SD3E NOV26 C0 BOND;2026-11-18;Call;-264574.48105;0.00010;-30583;-3039.33450;0.00000;-440977.04298;1.00000;EUR;0;0;286.97961;;1143.13828;38.31313;-0.38640;0.00000;;;;-34960643.11452;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;cde95438-0c3c-11ea-a960-70eafec178a3;EUR;Cash;XXXX;2698.92;1e71042e-1132-11ea-95c0-9c8971a2b88b;0
VOL_STCK_AA_PR;;SD3E;SD3E NOV26 C100 BOND;2026-11-18;Call;313046.55219;2072.26000;30583;400.95018;1.40781;58173.86094;1.00000;EUR;0;0;-1188.05553;;25.80792;16.10901;-0.38640;186016.46434;;;;789284.48239;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;d4e35cc0-0c3c-11ea-a960-70eafec178a3;EUR;Cash;XXXX;-2730.66;1e71042e-1132-11ea-95c0-9c8971a2b88b;0
VOL_STCK_AA_PR;;SD3E;SD3E NOV26 P100 BOND;2026-11-18;Put;3529423.20607;2072.26000;-30583;2638.38433;-1.40781;382803.18204;1.00000;EUR;0;0;-2301.86152;;822.05174;16.10901;-0.38640;-186016.46434;;;;-25140840.67691;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;d4f32f10-0c3c-11ea-a960-70eafec178a3;EUR;Cash;XXXX;-36883.3;1e71042e-1132-11ea-95c0-9c8971a2b88b;0
VOL_STCK_AA_PR;;SD3E;SD3E OCT25 P100 BOND;2025-10-29;Put;1418345.81496;1893.19000;-16416;1359.22129;-0.93966;197209.41671;1.00000;EUR;0;0;-622.01109;;650.51748;16.09727;-0.34909;-110988.19869;;;;-10679029.87180;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;8865bfbe-62b4-11e9-b160-4ad6f9df0bf5;EUR;Physical;XXXX;-14781.7;343fcfca-1f2e-11e9-a2d0-b3645e528b7a;0
